,X,Y,StopID,Location,Juris,Type_,Long,Lat,State,Zipcode,City,Street Address
4542,-112.02982994004299,33.5252128786526,2091.0,24TH ST & ARIZONA BILTMORE CIR,Phoenix,,-112.02982994004299,33.5252128786526,AZ, , , 
4543,-112.03011644948099,33.4632536092399,2092.0,24TH ST & WILLETTA ST,Phoenix,,-112.03011644948099,33.4632536092399,AZ, , , 
4544,-112.030155000273,33.470035999535696,2093.0,24TH ST & HUBBELL ST,Phoenix,,-112.030155000273,33.470035999535696,AZ, , , 
4545,-112.116803999878,33.4909979994418,2099.0,27TH AVE & WELDON AVE,Phoenix,,-112.116803999878,33.4909979994418,AZ, , , 
4546,-112.11679470993,33.524570468692104,2100.0,27TH AVE & BETHANY HOME RD,Phoenix,,-112.11679470993,33.524570468692104,AZ, , , 
4547,-112.11683968852199,33.509764883829796,2101.0,27TH AVE & CAMELBACK RD,Phoenix,,-112.11683968852199,33.509764883829796,AZ, , , 
4548,-112.11693424030399,33.502564278828395,2102.0,27TH AVE & CAMPBELL AVE,Phoenix,,-112.11693424030399,33.502564278828395,AZ, , , 
4549,-112.116705000738,33.528996998937394,2103.0,27TH AVE & CLAREMONT ST,Phoenix,,-112.116705000738,33.528996998937394,AZ, , , 
4550,-112.11680699926399,33.5134989993295,2104.0,27TH AVE & COLTER ST,Phoenix,,-112.11680699926399,33.5134989993295,AZ, , , 
4551,-112.116935087618,33.4842377166937,2105.0,27TH AVE & EARLL DR,Phoenix,,-112.116935087618,33.4842377166937,AZ, , , 
4552,-112.11694828018801,33.473813078668,2106.0,27TH AVE & ENCANTO BLVD,Phoenix,,-112.11694828018801,33.473813078668,AZ, , , 
4553,-112.116738945187,33.53898793881039,2107.0,27TH AVE & GLENDALE AVE,Phoenix,,-112.116738945187,33.53898793881039,AZ, , , 
4554,-112.11684752051201,33.4989433191472,2108.0,27TH AVE & GLENROSA AVE,Phoenix,,-112.11684752051201,33.4989433191472,AZ, , , 
4555,-112.116805999538,33.5061989991152,2109.0,27TH AVE & HIGHLAND AVE,Phoenix,,-112.116805999538,33.5061989991152,AZ, , , 
4556,-112.11688616876499,33.495403536177605,2110.0,27TH AVE & INDIAN SCHOOL RD,Phoenix,,-112.11688616876499,33.495403536177605,AZ, , , 
4557,-112.116806000093,33.5317969989701,2111.0,27TH AVE & MARYLAND AVE,Phoenix,,-112.116806000093,33.5317969989701,AZ, , , 
4558,-112.116987743426,33.466345725828496,2112.0,27TH AVE & MCDOWELL RD,Phoenix,,-112.116987743426,33.466345725828496,AZ, , , 
4559,-112.11680499954399,33.517197998979604,2113.0,27TH AVE & MISSOURI AVE,Phoenix,,-112.11680499954399,33.517197998979604,AZ, , , 
4560,-112.116806999155,33.520698998806,2114.0,27TH AVE & MONTEBELLO AVE,Phoenix,,-112.116806999155,33.520698998806,AZ, , , 
4561,-112.116818880082,33.5424434699011,2115.0,27TH AVE & MYRTLE AVE,Phoenix,,-112.116818880082,33.5424434699011,AZ, , , 
4562,-112.11680699944701,33.5534979991918,2116.0,27TH AVE & NORTHERN AVE,Phoenix,,-112.11680699944701,33.5534979991918,AZ, , , 
4563,-112.116807000122,33.5461979985411,2117.0,27TH AVE & ORANGEWOOD AVE,Phoenix,,-112.116807000122,33.5461979985411,AZ, , , 
4564,-112.11694365008499,33.4882202697945,2118.0,27TH AVE & OSBORN RD,Phoenix,,-112.11694365008499,33.4882202697945,AZ, , , 
4565,-112.117004999278,33.469996999299696,2119.0,27TH AVE & PALM LN,Phoenix,,-112.117004999278,33.469996999299696,AZ, , , 
4566,-112.116804000494,33.4809989996242,2120.0,27TH AVE & THOMAS RD,Phoenix,,-112.116804000494,33.4809989996242,AZ, , , 
4567,-112.11730699996599,33.451496999038895,2121.0,27TH AVE & VAN BUREN ST,Phoenix,,-112.11730699996599,33.451496999038895,AZ, , , 
4568,-112.117012599501,33.4773592791359,2122.0,27TH AVE & VIRGINIA AVE,Phoenix,,-112.117012599501,33.4773592791359,AZ, , , 
4569,-112.117097240055,33.4627629493085,2123.0,27TH AVE & I-10 FWY,Phoenix,,-112.117097240055,33.4627629493085,AZ, , , 
4570,-112.11730600038099,33.4496969990694,2124.0,27TH AVE & ADAMS ST,Phoenix,,-112.11730600038099,33.4496969990694,AZ, , , 
4571,-112.11680499928801,33.54969699931389,2125.0,27TH AVE & BELMONT AVE,Phoenix,,-112.11680499928801,33.54969699931389,AZ, , , 
4572,-112.117207000542,33.4551969994326,2126.0,27TH AVE & FILLMORE ST,Phoenix,,-112.117207000542,33.4551969994326,AZ, , , 
4573,-112.116805999739,33.557196998573,2127.0,27TH AVE & GRISWOLD RD,Phoenix,,-112.116805999739,33.557196998573,AZ, , , 
4574,-112.117206999578,33.459296998759605,2128.0,27TH AVE & ROOSEVELT ST,Phoenix,,-112.117206999578,33.459296998759605,AZ, , , 
4575,-112.11680599920601,33.534615699597104,2129.0,27TH AVE & OCOTILLO RD,Phoenix,,-112.11680599920601,33.534615699597104,AZ, , , 
4576,-112.11795699931,33.6303779992479,2130.0,28TH AVE & KATHLEEN RD,Phoenix,,-112.11795699931,33.6303779992479,AZ, , , 
4577,-112.118154199669,33.627565210309,2131.0,28TH AVE & 29TH AVE,Phoenix,,-112.118154199669,33.627565210309,AZ, , , 
4578,-112.11863600007099,33.635499998961,2132.0,28TH AVE & KELTON LN,Phoenix,,-112.11863600007099,33.635499998961,AZ, , , 
4579,-112.120006999485,33.5967979990081,2133.0,28TH DR & CACTUS RD,Phoenix,,-112.120006999485,33.5967979990081,AZ, , , 
4580,-112.119505999648,33.6002979992234,2134.0,28TH DR & LARKSPUR DR,Phoenix,,-112.119505999648,33.6002979992234,AZ, , , 
4581,-112.119948999916,33.5943079984272,2135.0,28TH DR & LAUREL LN,Phoenix,,-112.119948999916,33.5943079984272,AZ, , , 
4582,-112.12200600033998,33.5822979990123,2136.0,28TH DR & PEORIA AVE,Phoenix,,-112.12200600033998,33.5822979990123,AZ, , , 
4583,-112.119067659139,33.5908852536663,2137.0,28TH DR & 11439 N,Phoenix,,-112.119067659139,33.5908852536663,AZ, , , 
4584,-112.11965599928,33.6023039984915,2138.0,28TH DR & WINDROSE DR,Phoenix,,-112.11965599928,33.6023039984915,AZ, , , 
4585,-112.121990000315,33.5852909993544,2139.0,NBD 28TH DR FS MERCER LN,Phoenix,,-112.121990000315,33.5852909993544,AZ, , , 
4586,-112.12100600029899,33.6374989994547,2151.0,29TH AVE & PHELPS RD,Phoenix,,-112.12100600029899,33.6374989994547,AZ, , , 
4587,-112.12020500017599,33.620996999271604,2152.0,29TH AVE & BANFF LN,Phoenix,,-112.12020500017599,33.620996999271604,AZ, , , 
4588,-112.12065200008699,33.6195009993177,2153.0,29TH AVE & COUNTRY GABLES DR,Phoenix,,-112.12065200008699,33.6195009993177,AZ, , , 
4589,-112.120798000225,33.56878899888,2154.0,29TH AVE & DUNLAP AVE,Phoenix,,-112.120798000225,33.56878899888,AZ, , , 
4590,-112.12022727029499,33.6256380997269,2157.0,29TH AVE & GREENWAY RD,Phoenix,,-112.12022727029499,33.6256380997269,AZ, , , 
4591,-112.12500538536501,33.6071098853606,2160.0,31ST AVE & WILLOW AVE,Phoenix,,-112.12500538536501,33.6071098853606,AZ, , , 
4592,-112.12500700004699,33.617797999238896,2161.0,31ST AVE & ACOMA DR,Phoenix,,-112.12500700004699,33.617797999238896,AZ, , , 
4593,-112.125005999746,33.614796999233796,2166.0,31ST AVE & HEARN RD,Phoenix,,-112.125005999746,33.614796999233796,AZ, , , 
4594,-112.125207000415,33.603997999506,2169.0,31ST AVE & SWEETWATER AVE,Phoenix,,-112.125207000415,33.603997999506,AZ, , , 
4595,-112.125005000082,33.6116969991613,2171.0,31ST AVE & CALAVAR RD,Phoenix,,-112.125005000082,33.6116969991613,AZ, , , 
4596,-112.012808999962,33.4629652385692,2173.0,32ND ST & BELLEVIEW ST,Phoenix,,-112.012808999962,33.4629652385692,AZ, , , 
4597,-112.012963999971,33.579203998758395,2174.0,32ND ST & CHERYL DR,Phoenix,,-112.012963999971,33.579203998758395,AZ, , , 
4598,-112.01278479585301,33.4547181388861,2175.0,NB N 32ND ST NS E FILLMORE ST,Phoenix,,-112.01278479585301,33.4547181388861,AZ, , , 
4599,-112.013206000691,33.619196998860396,2176.0,32ND ST & ACOMA DR,Phoenix,,-112.013206000691,33.619196998860396,AZ, , , 
4600,-112.013436029522,33.6375034292718,2177.0,32ND ST & AIRE LIBRE AVE,Phoenix,,-112.013436029522,33.6375034292718,AZ, , , 
4601,-112.01328545516701,33.6410081635871,2178.0,32ND ST & BELL RD,Phoenix,,-112.01328545516701,33.6410081635871,AZ, , , 
4602,-112.012974840119,33.5974137055504,2179.0,32ND ST & CACTUS RD,Phoenix,,-112.012974840119,33.5974137055504,AZ, , , 
4603,-112.013454,33.644497999577496,2180.0,32ND ST & CAMPO BELLO DR,Phoenix,,-112.013454000003,33.644497999577496,AZ, , , 
4604,-112.013025999539,33.5902049996061,2181.0,32ND ST & CHOLLA ST,Phoenix,,-112.013025999539,33.5902049996061,AZ, , , 
4605,-112.01280499922701,33.4919989996234,2182.0,32ND ST & CLARENDON AVE,Phoenix,,-112.01280499922701,33.4919989996234,AZ, , , 
4606,-112.012806999828,33.484582628646194,2183.0,32ND ST & EARLL DR,Phoenix,,-112.012806999828,33.484582628646194,AZ, , , 
4607,-112.01317699984,33.608200999488304,2184.0,32ND ST & EMILE ZOLA AVE,Phoenix,,-112.01317699984,33.608200999488304,AZ, , , 
4608,-112.012806000221,33.4991969997101,2185.0,32ND ST & GLENROSA AVE,Phoenix,,-112.012806000221,33.4991969997101,AZ, , , 
4609,-112.01315331658998,33.6269178717736,2186.0,32ND ST & GREENWAY RD,Phoenix,,-112.01315331658998,33.6269178717736,AZ, , , 
4610,-112.013497999596,33.6487939999588,2187.0,32ND ST & GROVERS AVE,Phoenix,,-112.013497999596,33.6487939999588,AZ, , , 
4611,-112.013184882637,33.6158117422981,2188.0,32ND ST & HEARN RD,Phoenix,,-112.013184882637,33.6158117422981,AZ, , , 
4612,-112.012870999597,33.4955029991688,2189.0,32ND ST & INDIAN SCHOOL RD,Phoenix,,-112.012870999597,33.4955029991688,AZ, , , 
4613,-112.01280272944099,33.4661729194738,2190.0,32ND ST & MCDOWELL RD,Phoenix,,-112.01280272944099,33.4661729194738,AZ, , , 
4614,-112.013266000697,33.6230039993611,2192.0,32ND ST & NISBET RD,Phoenix,,-112.013266000697,33.6230039993611,AZ, , , 
4615,-112.01270599912,33.47369699908,2193.0,32ND ST & OAK ST,Phoenix,,-112.01270599912,33.47369699908,AZ, , , 
4616,-112.01280399978201,33.488180629119604,2194.0,32ND ST & OSBORN RD,Phoenix,,-112.01280399978201,33.488180629119604,AZ, , , 
4617,-112.012816000466,33.4695639989612,2195.0,32ND ST & PALM LN,Phoenix,,-112.012816000466,33.4695639989612,AZ, , , 
4618,-112.013396000414,33.6339999988798,2196.0,32ND ST & PARADISE LN,Phoenix,,-112.013396000414,33.6339999988798,AZ, , , 
4619,-112.012850000018,33.4588119992155,2197.0,32ND ST & ROOSEVELT ST,Phoenix,,-112.012850000018,33.4588119992155,AZ, , , 
4620,-112.01314700035299,33.6046999998183,2199.0,32ND ST & SWEETWATER AVE,Phoenix,,-112.01314700035299,33.6046999998183,AZ, , , 
4621,-112.01275733836799,33.4809238492706,2200.0,32ND ST & THOMAS RD,Phoenix,,-112.01275733836799,33.4809238492706,AZ, , , 
4622,-112.013175000033,33.6119969988013,2201.0,32ND ST & THUNDERBIRD RD,Phoenix,,-112.013175000033,33.6119969988013,AZ, , , 
4623,-112.013332999878,33.630297999526896,2202.0,32ND ST & TIERRA BUENA LN,Phoenix,,-112.013332999878,33.630297999526896,AZ, , , 
4624,-112.01277674964899,33.4517616599483,2203.0,NB N 32ND ST FS E VAN BUREN ST,Phoenix,,-112.01277674964899,33.4517616599483,AZ, , , 
4625,-112.012706000078,33.4762969993923,2204.0,32ND ST & YALE ST,Phoenix,,-112.012706000078,33.4762969993923,AZ, , , 
4626,-112.013109000338,33.6007009996678,2207.0,32ND ST & LARKSPUR DR,Phoenix,,-112.013109000338,33.6007009996678,AZ, , , 
4627,-112.012973000385,33.5812949995083,2208.0,32ND ST & SHEA BLVD,Phoenix,,-112.012973000385,33.5812949995083,AZ, , , 
4628,-112.134150320497,33.513509409608496,2211.0,35TH AVE & COLTER ST,Phoenix,,-112.134150320497,33.513509409608496,AZ, , , 
4629,-112.133677999291,33.380697999141,2212.0,35TH AVE & MINTON RD,Phoenix,,-112.133677999291,33.380697999141,AZ, , , 
4630,-112.133462979662,33.399729999021304,2213.0,35TH AVE & ROESER RD,Phoenix,,-112.133462979662,33.399729999021304,AZ, , , 
4631,-112.13410471984501,33.4969241691308,2214.0,35TH AVE & MONTEROSA AVE,Phoenix,,-112.13410471984501,33.4969241691308,AZ, , , 
4632,-112.133757000233,33.606811998825606,2215.0,35TH AVE & WILLOW AVE,Phoenix,,-112.133757000233,33.606811998825606,AZ, , , 
4633,-112.133807000695,33.6359989996425,2216.0,35TH AVE & AIRE AVE,Phoenix,,-112.133807000695,33.6359989996425,AZ, , , 
4634,-112.134005000885,33.564198999114105,2217.0,35TH AVE & ALICE AVE,Phoenix,,-112.134005000885,33.564198999114105,AZ, , , 
4635,-112.133707000368,33.37818549973789,2218.0,35TH AVE & BASELINE RD,Phoenix,,-112.133707000368,33.37818549973789,AZ, , , 
4636,-112.13417717854901,33.6400334679516,2219.0,35TH AVE & BELL RD,Phoenix,,-112.13417717854901,33.6400334679516,AZ, , , 
4637,-112.134105874908,33.5248727565688,2220.0,35TH AVE & BETHANY HOME RD,Phoenix,,-112.134105874908,33.5248727565688,AZ, , , 
4638,-112.133506999578,33.6329979982576,2221.0,35TH AVE & BEVERLY LN,Phoenix,,-112.133506999578,33.6329979982576,AZ, , , 
4639,-112.13382197666401,33.5988979554881,2222.0,35TH AVE & BLOOMFIELD RD,Phoenix,,-112.13382197666401,33.5988979554881,AZ, , , 
4640,-112.134088309153,33.560857924640196,2223.0,35TH AVE & BUTLER DR,Phoenix,,-112.134088309153,33.560857924640196,AZ, , , 
4641,-112.133786263334,33.596982443421105,2224.0,35TH AVE & CACTUS RD,Phoenix,,-112.133786263334,33.596982443421105,AZ, , , 
4642,-112.133966161287,33.5098503253699,2225.0,35TH AVE & CAMELBACK RD,Phoenix,,-112.133966161287,33.5098503253699,AZ, , , 
4643,-112.134087039985,33.502560278695995,2226.0,35TH AVE & CAMPBELL AVE,Phoenix,,-112.134087039985,33.502560278695995,AZ, , , 
4644,-112.13427200033001,33.6433109992117,2227.0,35TH AVE & CAMPO BELLO DR,Phoenix,,-112.13427200033001,33.6433109992117,AZ, , , 
4645,-112.133985906632,33.578999144274604,2228.0,35TH AVE & CHERYL DR,Phoenix,,-112.133985906632,33.578999144274604,AZ, , , 
4646,-112.133923200499,33.5896001886993,2229.0,35TH AVE & CHOLLA ST,Phoenix,,-112.133923200499,33.5896001886993,AZ, , , 
4647,-112.13420599975599,33.4924989989056,2230.0,35TH AVE & CLARENDON AVE,Phoenix,,-112.13420599975599,33.4924989989056,AZ, , , 
4648,-112.133506999591,33.6224969995112,2231.0,35TH AVE & COUNTRY GABLES DR,Phoenix,,-112.133506999591,33.6224969995112,AZ, , , 
4649,-112.13409117216699,33.5680081737051,2232.0,35TH AVE & DUNLAP AVE,Phoenix,,-112.13409117216699,33.5680081737051,AZ, , , 
4650,-112.13424672071501,33.4844812996922,2233.0,35TH AVE & EARLL DR,Phoenix,,-112.13424672071501,33.4844812996922,AZ, , , 
4651,-112.134125016788,33.5574634026355,2234.0,35TH AVE & EL CAMINO DR,Phoenix,,-112.134125016788,33.5574634026355,AZ, , , 
4652,-112.134005000897,33.5064969988553,2235.0,35TH AVE & ELM ST,Phoenix,,-112.134005000897,33.5064969988553,AZ, , , 
4653,-112.134305999961,33.4734969986327,2236.0,35TH AVE & ENCANTO BLVD,Phoenix,,-112.134305999961,33.4734969986327,AZ, , , 
4654,-112.134005000917,33.5709979992713,2237.0,35TH AVE & EVA ST,Phoenix,,-112.134005000917,33.5709979992713,AZ, , , 
4655,-112.134205999902,33.4556989992381,2238.0,35TH AVE & FILLMORE ST,Phoenix,,-112.134205999902,33.4556989992381,AZ, , , 
4656,-112.134118680021,33.5390804118842,2239.0,35TH AVE & GLENDALE AVE,Phoenix,,-112.134118680021,33.5390804118842,AZ, , , 
4657,-112.134159000706,33.4987989988095,2240.0,35TH AVE & GLENROSA AVE,Phoenix,,-112.134159000706,33.4987989988095,AZ, , , 
4658,-112.133459402326,33.6259040850045,2241.0,35TH AVE & GREENWAY RD,Phoenix,,-112.133459402326,33.6259040850045,AZ, , , 
4659,-112.133658812237,33.6148292158009,2242.0,35TH AVE & HEARN RD,Phoenix,,-112.133658812237,33.6148292158009,AZ, , , 
4660,-112.13400978218901,33.575618627208,2243.0,35TH AVE & MALAPAI DR,Phoenix,,-112.13400978218901,33.575618627208,AZ, , , 
4661,-112.13432894513299,33.466337037192,2244.0,35TH AVE & MCDOWELL RD,Phoenix,,-112.13432894513299,33.466337037192,AZ, , , 
4662,-112.134025760851,33.5171989984047,2245.0,35TH AVE & MISSOURI AVE,Phoenix,,-112.134025760851,33.5171989984047,AZ, , , 
4663,-112.134171000178,33.5205489997366,2246.0,35TH AVE & MONTEBELLO AVE,Phoenix,,-112.134171000178,33.5205489997366,AZ, , , 
4664,-112.134187224131,33.5425618304007,2247.0,35TH AVE & MYRTLE AVE,Phoenix,,-112.134187224131,33.5425618304007,AZ, , , 
4665,-112.13403350400299,33.553694764346396,2248.0,35TH AVE & NORTHERN AVE,Phoenix,,-112.13403350400299,33.553694764346396,AZ, , , 
4666,-112.13417248374,33.5350470595825,2249.0,35TH AVE & OCOTILLO RD,Phoenix,,-112.13417248374,33.5350470595825,AZ, , , 
4667,-112.13417632014601,33.5463124124194,2250.0,35TH AVE & ORANGEWOOD AVE,Phoenix,,-112.13417632014601,33.5463124124194,AZ, , , 
4668,-112.13420445019699,33.4879915289779,2251.0,35TH AVE & OSBORN RD,Phoenix,,-112.13420445019699,33.4879915289779,AZ, , , 
4669,-112.134305999741,33.4696989994283,2252.0,35TH AVE & PALM LN,Phoenix,,-112.134305999741,33.4696989994283,AZ, , , 
4670,-112.13394406018,33.58240479472,2253.0,35TH AVE & PEORIA AVE,Phoenix,,-112.13394406018,33.58240479472,AZ, , , 
4671,-112.13430600038001,33.4589989995806,2254.0,35TH AVE & ROOSEVELT ST,Phoenix,,-112.13430600038001,33.4589989995806,AZ, , , 
4672,-112.13413868511101,33.528128006047,2255.0,35TH AVE & ROSE LN,Phoenix,,-112.13413868511101,33.528128006047,AZ, , , 
4673,-112.13350499986099,33.3927969988635,2256.0,35TH AVE & SOUTHERN AVE,Phoenix,,-112.13350499986099,33.3927969988635,AZ, , , 
4674,-112.133873396591,33.5930755569386,2257.0,35TH AVE & SUNNYSIDE DR,Phoenix,,-112.133873396591,33.5930755569386,AZ, , , 
4675,-112.13373113981399,33.6040795391892,2258.0,35TH AVE & SWEETWATER AVE,Phoenix,,-112.13373113981399,33.6040795391892,AZ, , , 
4676,-112.13417213109899,33.480795313214,2259.0,35TH AVE & THOMAS RD,Phoenix,,-112.13417213109899,33.480795313214,AZ, , , 
4677,-112.133606579673,33.6112419731242,2260.0,35TH AVE & THUNDERBIRD RD,Phoenix,,-112.133606579673,33.6112419731242,AZ, , , 
4678,-112.133507000388,33.6289989993585,2261.0,35TH AVE & TIERRA BUENA LN,Phoenix,,-112.133507000388,33.6289989993585,AZ, , , 
4679,-112.134305000321,33.654996998314196,2262.0,35TH AVE & UNION HILLS DR,Phoenix,,-112.134305000321,33.654996998314196,AZ, , , 
4680,-112.13433893437201,33.4520742327924,2263.0,35TH AVE & VAN BUREN ST,Phoenix,,-112.13433893437201,33.4520742327924,AZ, , , 
4681,-112.13420699937201,33.4772979988248,2264.0,35TH AVE & VIRGINIA AVE,Phoenix,,-112.13420699937201,33.4772979988248,AZ, , , 
4682,-112.134356999595,33.4479009996745,2265.0,35TH AVE & WASHINGTON ST,Phoenix,,-112.134356999595,33.4479009996745,AZ, , , 
4683,-112.13416542594999,33.5494969992057,2266.0,35TH AVE & FRIER DR,Phoenix,,-112.13416542594999,33.5494969992057,AZ, , , 
4684,-112.134416999713,33.4617499991361,2267.0,35TH AVE & MORELAND ST,Phoenix,,-112.134416999713,33.4617499991361,AZ, , , 
4685,-112.133506999474,33.3964570697496,2268.0,35TH AVE & SUNLAND AVE,Phoenix,,-112.133506999474,33.3964570697496,AZ, , , 
4686,-112.13364058923099,33.618196582143,2270.0,35TH AVE & ACOMA DR,Phoenix,,-112.13364058923099,33.618196582143,AZ, , , 
4687,-112.13430600036301,33.647798999527105,2271.0,35TH AVE & GROVERS AVE,Phoenix,,-112.13430600036301,33.647798999527105,AZ, , , 
4688,-112.134305999461,33.657997999665106,2272.0,35TH AVE & KIMBERLY WY,Phoenix,,-112.134305999461,33.657997999665106,AZ, , , 
4689,-112.134105475383,33.531736713980195,2273.0,35TH AVE & MARYLAND AVE,Phoenix,,-112.134105475383,33.531736713980195,AZ, , , 
4690,-112.13394901507799,33.5850248124511,2274.0,35TH AVE & DESERT COVE AVE,Phoenix,,-112.13394901507799,33.5850248124511,AZ, , , 
4691,-112.134307000174,33.6504979989988,2275.0,35TH AVE & VILLA RITA DR,Phoenix,,-112.134307000174,33.6504979989988,AZ, , , 
4692,-112.069445999664,33.569692999709396,2296.0,3RD ST & EVA ST,Phoenix,,-112.069445999664,33.569692999709396,AZ, , , 
