"NoName","X","Y","StopID","NextRide","Location","Juris","WaterFountain","ADA","Type_","ATIS_ID","Direction","Long","Lat","Routes","Zip","City","Address","State","AUTO_UNIQUE_ID_2020-07-27_pwewiora08_filter_bus_1000","UpdatedReverseGeocoding","TimeTaken","TransactionId","Source","ErrorMessage","Version","ComputedAPN","ComputedStreetAddress","ComputedCity","ComputedState","ComputedZip","ComputedZipPlus4"
"128","-111.80516694489201","33.4262055331939","3108.0","16097.0","STAPLEY DR & DOVER ST","Mesa","No","No","Standard","3122.0","Northbound","-111.80516694489201","33.4262055331939","128","","","","",99,"1",1312.4948,"","AggieReverseGeocoder","",4.01,"13734001","1209 E DOVER ST","Mesa","AZ","85203","6517"
"129","-111.683924255272","33.451995083914596","9504.0","16743.0","MCKELLIPS & POWER RD","Mesa","No","No","Standard","11435.0","Northbound","-111.683924255272","33.451995083914596","184","","","","",100,"1",1156.2518,"","AggieReverseGeocoder","",4.01,"21925686","2015 E MCKELLIPS RD","Mesa","AZ","85213","2900"
"133","-111.789420045879","33.4589647190624","4605.0","18160.0","GILBERT RD & HERMOSA VISTA DR","Mesa","No","No","Standard","11453.0","Southbound","-111.789420045879","33.4589647190624","136","","","","",101,"1",968.7759,"","AggieReverseGeocoder","",4.01,"13606100","1860 E LAUREL ST","Mesa","AZ","85203","2131"
"134","-111.80518552938","33.419069013287604","3099.0","16095.0","STAPLEY DR & 2ND ST","Mesa","No","Yes","Standard","3113.0","Northbound","-111.80518552938","33.419069013287604","128","","","","",102,"1",937.4632,"","AggieReverseGeocoder","",4.01,"13807014","1208 E 2ND ST","Mesa","AZ","85203","8926"
"135","-111.78817286986201","33.3840596010143","3371.0","16196.0","GILBERT RD & INVERNESS AVE","Mesa","No","No","Standard","3385.0","Northbound","-111.78817286986201","33.3840596010143","136","","","","",103,"1",1312.5152,"","AggieReverseGeocoder","",4.01,"14062005A","2005 E JUANITA AVE","Mesa","AZ","85204","6946"
"136","-111.684155245942","33.4659058316972","8634.0","16987.0","POWER RD & MCDOWELL RD","Mesa","No","No","Standard","10926.0","Southbound","-111.684155245942","33.4659058316972","184","","","","",104,"1",343.7408,"","AggieReverseGeocoder","",4.01,"14167005B","2754 N POWER RD","Scottsdale","AZ","85215","1641"
"137","-111.788502452358","33.4148395808063","5095.0","16266.0","GILBERT RD & MAIN ST","Mesa","No","Yes","Standard","5109.0","Southbound","-111.788502452358","33.4148395808063","136","","","","",105,"1",1281.2502,"","AggieReverseGeocoder","",4.01,"13803056D","1954 E MAIN ST","Mesa","AZ","85203","9048"
"138","-111.68437173958901","33.4510881180378","4723.0","16745.0","POWER RD & MCKELLIPS RD","Mesa","No","Yes","Standard","4737.0","Southbound","-111.68437173958901","33.4510881180378","184","","","","",106,"1",281.2567,"","AggieReverseGeocoder","",4.01,"14165008Y","1932 N POWER RD","Mesa","AZ","85205","3727"
"140","-111.684229865352","33.458698424116804","9140.0","18301.0","N POWER RD & E HERMOSA VISTA DR","Mesa","No","No","Standard","11658.0","Southbound","-111.684229865352","33.458698424116804","184","","","","",107,"1",1125.001,"","AggieReverseGeocoder","",4.01,"21925005E","2305 S POWER RD","Mesa","AZ","85209","6674"
"142","-111.80482014338101","33.4484544331615","3104.0","16103.0","STAPLEY DR & JENSEN ST","Mesa","No","Yes","Standard","3118.0","Northbound","-111.80482014338101","33.4484544331615","128","","","","",108,"1",1312.5041,"","AggieReverseGeocoder","",4.01,"13625446","1836 N STAPLEY DR","Mesa","AZ","85203","2670"
"144","-111.80384632071501","33.451337951518695","533.0","16104.0","MCKELLIPS RD & STAPLEY DR","Mesa","No","Yes","Standard","549.0","Eastbound","-111.80384632071501","33.451337951518695","128","","","","",109,"1",1328.1333,"","AggieReverseGeocoder","",4.01,"13632247","1229 E MCKELLIPS RD","Mesa","AZ","85203","2724"
"145","-111.80529969577299","33.3964931890655","3557.0","16089.0","STAPLEY DR & EMERALD AVE","Mesa","No","No","Standard","3571.0","Northbound","-111.80529969577299","33.3964931890655","128","","","","",110,"1",937.5001,"","AggieReverseGeocoder","",4.01,"13905353","1019 S STAPLEY DR","Mesa","AZ","85204","5013"
"146","-111.78744201516399","33.4522291714083","9144.0","18162.0","N GILBERT RD & E MCKELLIPS RD","Mesa","No","No","Standard","11644.0","Northbound","-111.78744201516399","33.4522291714083","136","","","","",111,"1",390.6219,"","AggieReverseGeocoder","",4.01,"14107001J","2020 E MCKELLIPS RD","Mesa","AZ","85213","2930"
"147","-111.78632747286801","33.46750544193","9089.0","18251.0","GILBERT MCDOWELL PARK AND RIDE","Mesa","Yes","Yes","Park and Ride","11457.0","Other","-111.78632747286801","33.46750544193","136 | 535","","","","",112,"1",859.3825,"","AggieReverseGeocoder","",4.01,"14103029A","2033 E OASIS ST","Mesa","AZ","85213","9727"
"148","-111.805260547403","33.4008439216858","3555.0","16090.0","STAPLEY DR & 8TH AVE","Mesa","No","No","Standard","3569.0","Northbound","-111.805260547403","33.4008439216858","128","","","","",113,"1",374.9944,"","AggieReverseGeocoder","",4.01,"13904013A","761 S STAPLEY DR","Mesa","AZ","85204","3408"
"149","-111.67733115575399","33.3096721718088","9433.0","18254.0","INNOVATION WAY N & S TWINING","Mesa","No","Yes","Standard","12041.0","Westbound","-111.67733115575399","33.3096721718088","184","","","","",114,"1",234.4101,"","AggieReverseGeocoder","",4.01,"30437004E","5835 S SOSSAMAN RD","Mesa","AZ","85212","6014"
"150","-111.66933406328","33.3080758056252","9503.0","18253.0","PHX-MESA GATEWAY AIRPORT","Mesa","No","Yes","Standard","11723.0","Other","-111.66933406328","33.3080758056252","184","","","","",115,"1",296.8403,"","AggieReverseGeocoder","",4.01,"30437004E","5835 S SOSSAMAN RD","Mesa","AZ","85212","6014"
"151","-111.78807415788602","33.4368168157559","4599.0","16234.0","GILBERT RD & BROWN RD","Mesa","No","Yes","Standard","4613.0","Southbound","-111.78807415788602","33.4368168157559","136","","","","",116,"1",1250.0007,"","AggieReverseGeocoder","",4.01,"13738064F","1933 E BROWN RD","Mesa","AZ","85203","5142"
"152","-111.684707850241","33.415196496991804","5217.0","12575.0","POWER RD & MAIN ST","Mesa","No","No","Standard","5231.0","Southbound","-111.684707850241","33.415196496991804","40 | 184","","","","",117,"1",390.6301,"","AggieReverseGeocoder","",4.01,"14158004A","6771 E MAIN ST","Mesa","AZ","85205","9037"
"153","-111.684176849295","33.462161482093805","9139.0","18300.0","N POWER RD & E MELROSE ST","Mesa","No","No","Standard","11657.0","Southbound","-111.684176849295","33.462161482093805","184","","","","",118,"1",1281.2506,"","AggieReverseGeocoder","",4.01,"14167470","2551 N SILVERADO","Scottsdale","AZ","85215","1668"
"156","-111.670917720655","33.3104076542497","8981.0","16759.0","SOSSAMAN & TAHOE AV","Mesa","No","Yes","Standard","11408.0","Southbound","-111.670917720655","33.3104076542497","184","","","","",119,"1",265.6269,"","AggieReverseGeocoder","",4.01,"30437004E","5835 S SOSSAMAN RD","Mesa","AZ","85212","6014"
"157","-111.68424368983","33.4271740536566","3028.0","16739.0","POWER RD & DECATUR ST","Mesa","No","Yes","Standard","3042.0","Northbound","-111.68424368983","33.4271740536566","184","","","","",120,"1",390.6229,"","AggieReverseGeocoder","",4.01,"21810007","6935 E DECATUR ST","Mesa","AZ","85207","5501"
"158","-111.80506673412201","33.4400425445464","3102.0","16101.0","STAPLEY DR & GRANDVIEW ST","Mesa","No","No","Standard","3116.0","Northbound","-111.80506673412201","33.4400425445464","128","","","","",121,"1",1375.0072,"","AggieReverseGeocoder","",4.01,"13631164","1328 N DIANE CIR","Mesa","AZ","85203","4429"
"161","-111.78849875130301","33.400484417368105","5090.0","16270.0","GILBERT RD & 8TH AVE","Mesa","No","Yes","Standard","5104.0","Southbound","-111.78849875130301","33.400484417368105","136","","","","",122,"1",1374.9697,"","AggieReverseGeocoder","",4.01,"13906080","1950 E EDGEWOOD CIR","Mesa","AZ","85204","4433"
"162","-111.788509906086","33.3895954003221","5094.0","16273.0","GILBERT RD & HAMPTON AVE","Mesa","No","No","Standard","5108.0","Southbound","-111.788509906086","33.3895954003221","136","","","","",123,"1",1281.2504,"","AggieReverseGeocoder","",4.01,"13908329","1927 E HAMPTON AVE","Mesa","AZ","85204","6058"
"163","-111.80505746253","33.4228180017271","3107.0","16096.0","STAPLEY DR & UNIVERSITY DR","Mesa","No","No","Standard","3121.0","Northbound","-111.80505746253","33.4228180017271","128","","","","",124,"1",1437.5583,"","AggieReverseGeocoder","",4.01,"13705030B","1160 E UNIVERSITY DR","Mesa","AZ","85203","8039"
"164","-111.788139418459","33.379593773756","3359.0","16195.0","GILBERT RD & BASELINE RD","Mesa","No","Yes","Standard","3373.0","Northbound","-111.788139418459","33.379593773756","136","","","","",125,"1",1531.2438,"","AggieReverseGeocoder","",4.01,"14062299A","2032 E BASELINE RD","Mesa","AZ","85204","6965"
"165","-111.788146391051","33.401188231066996","3365.0","16199.0","GILBERT RD & PUEBLO AVE","Mesa","No","Yes","Standard","3379.0","Northbound","-111.788146391051","33.401188231066996","136","","","","",126,"1",1234.3713,"","AggieReverseGeocoder","",4.01,"14042266","750 S ASHBROOK","Mesa","AZ","85204","3712"
"166","-111.683907120938","33.4494119127513","3030.0","16742.0","POWER RD & JENSEN ST","Mesa","No","No","Standard","3044.0","Northbound","-111.683907120938","33.4494119127513","184","","","","",127,"1",1421.8767,"","AggieReverseGeocoder","",4.01,"21801565F","1833 N POWER RD","Mesa","AZ","85205","3799"
"169","-111.675131282981","33.312651082430804","8894.0","16758.0","Sossaman & Avery","Mesa","No","No","Standard","11303.0","Southbound","-111.675131282981","33.312651082430804","184","","","","",128,"1",265.6202,"","AggieReverseGeocoder","",4.01,"30437004E","5835 S SOSSAMAN RD","Mesa","AZ","85212","6014"
"170","-111.787783507393","33.4557129469234","4607.0","18161.0","GILBERT RD & E LOCKWOOD ST","Mesa","No","No","Standard","11454.0","Southbound","-111.787783507393","33.4557129469234","136","","","","",129,"1",984.3722,"","AggieReverseGeocoder","",4.01,"13606053","1965 E LOCKWOOD ST","Mesa","AZ","85203","2107"
"172","-111.684500350427","33.3911238448355","3479.0","12583.0","POWER RD & HAMPTON AVE","Mesa","No","Yes","Standard","3493.0","Northbound","-111.684500350427","33.3911238448355","40 | 45 | 61 | 184","","","","",130,"1",406.2546,"","AggieReverseGeocoder","",4.01,"21856701","1357 S POWER RD","Mesa","AZ","85206","3703"
"174","-111.78849895471501","33.404204657933505","5089.0","16269.0","GILBERT RD & 6TH AVE","Mesa","No","No","Standard","5103.0","Southbound","-111.78849895471501","33.404204657933505","136","","","","",131,"1",1468.7564,"","AggieReverseGeocoder","",4.01,"13955007","1955 E 6TH AVE","Mesa","AZ","85204","2809"
"175","-111.788380139735","33.4190244828542","4614.0","16265.0","UNIVERSITY DR & MAIN ST","Mesa","No","No","Standard","4628.0","Southbound","-111.788380139735","33.4190244828542","136","","","","",132,"1",1343.7576,"","AggieReverseGeocoder","",4.01,"13868250","214 N GILBERT RD","Mesa","AZ","85203","8243"
"176","-111.80519683014299","33.4082482110976","3556.0","16092.0","STAPLEY DR & BROADWAY RD","Mesa","No","Yes","Standard","3570.0","Northbound","-111.80519683014299","33.4082482110976","128","","","","",133,"1",984.3745,"","AggieReverseGeocoder","",4.01,"13814028A","1206 E BROADWAY RD","Mesa","AZ","85204","2214"
"177","-111.80519238571699","33.4105274079722","3559.0","16093.0","STAPLEY DR & JARVIS AVE","Mesa","No","No","Standard","3573.0","Northbound","-111.80519238571699","33.4105274079722","128","","","","",134,"1",515.6271,"","AggieReverseGeocoder","",4.01,"13814011J","231 S STAPLEY DR","Mesa","AZ","85204","2101"
"178","-111.78776142791","33.4376931274931","9141.0","18271.0","N GILBERT RD & E BROWN RD","Mesa","No","No","Standard","11641.0","Northbound","-111.78776142791","33.4376931274931","136","","","","",135,"1",1375.0047,"","AggieReverseGeocoder","",4.01,"14111002Z","2010 E BROWN RD","Mesa","AZ","85213","5222"
"179","-111.78805428835399","33.4158815333508","2893.0","16204.0","GILBERT RD & MAIN ST","Mesa","No","Yes","Standard","2907.0","Northbound","-111.78805428835399","33.4158815333508","136","","","","",136,"1",1421.8781,"","AggieReverseGeocoder","",4.01,"14024004F","2020 E MAIN ST","Mesa","AZ","85213","9105"
"180","-111.78773613372101","33.4395456266966","9142.0","18231.0","N GILBERT RD & E GARY ST","Mesa","No","No","Standard","11642.0","Northbound","-111.78773613372101","33.4395456266966","136","","","","",137,"1",1453.126,"","AggieReverseGeocoder","",4.01,"14111145","2012 E GARY CIR","Mesa","AZ","85213","4608"
"182","-111.78851568956999","33.3836161650427","5106.0","16274.0","GILBERT RD & INTREPID AVE","Mesa","No","Yes","Standard","5120.0","Southbound","-111.78851568956999","33.3836161650427","136","","","","",138,"1",1406.2754,"","AggieReverseGeocoder","",4.01,"13909214","1964 E INTREPID AVE","Mesa","AZ","85204","8017"
"184","-111.788107700875","33.4113479782192","3360.0","16202.0","GILBERT RD & BAYBERRY AVE","Mesa","No","No","Standard","3374.0","Northbound","-111.788107700875","33.4113479782192","136","","","","",139,"1",1218.7326,"","AggieReverseGeocoder","",4.01,"14025274","2008 E BAYBERRY AVE","Mesa","AZ","85204","1431"
"185","-111.68428721812599","33.4185462975917","3026.0","12130.0","POWER RD & ALBANY ST","Mesa","No","Yes","Standard","3040.0","Northbound","-111.68428721812599","33.4185462975917","30 | 184","","","","",140,"1",1234.3786,"","AggieReverseGeocoder","",4.01,"14158188","152 N POWER RD","Mesa","AZ","85205","8436"
"187","-111.80524399512","33.404452790558096","3554.0","16091.0","STAPLEY DR & 6TH AVE","Mesa","No","No","Standard","3568.0","Northbound","-111.80524399512","33.404452790558096","128","","","","",141,"1",1000.0006,"","AggieReverseGeocoder","",4.01,"13903153","1208 E 6TH AVE","Mesa","AZ","85204","2725"
"192","-111.683825295805","33.4626209809148","9138.0","16911.0","N POWER RD & E MELROSE ST","Mesa","No","No","Standard","11656.0","Northbound","-111.683825295805","33.4626209809148","184","","","","",142,"1",1265.654,"","AggieReverseGeocoder","",4.01,"21925172","6810 E MINTON ST","Mesa","AZ","85207","1098"
"241","-111.683847948151","33.4592052550813","9595.0","16909.0","POWER RD & HERMOSA VISTA","Mesa","No","No","Standard","","Northbound","-111.683847948151","33.4592052550813","184","","","","",143,"1",1140.6301,"","AggieReverseGeocoder","",4.01,"21925012A","6801 E MENLO ST","Mesa","AZ","85207","1033"
"332","-111.92653806941001","33.4579725466934","4752.0","14806.0","SCOTTSDALE RD & CONTINENTAL DR","Tempe","No","Yes","Standard","4766.0","Southbound","-111.92653806941001","33.4579725466934","72 | EART | MRT","","","","",144,"1",374.9734,"","AggieReverseGeocoder","",4.01,"12916015A","2700 N SCOTTSDALE RD","Mesa","AZ","85281","1071"
"333","-111.92558988346501","33.451063032795","532.0","14862.0","MCKELLIPS RD & SCOTTSDALE RD","Tempe","No","Yes","Standard","548.0","Eastbound","-111.92558988346501","33.451063032795","MRT | EART","","","","",145,"1",1687.5064,"","AggieReverseGeocoder","",4.01,"13205101A","1811 N SCOTTSDALE RD","Mesa","AZ","85281","1563"
