"Column1","X","Y","StopID","Location","Juris","Type_","Long","Lat","State","Zipcode","City","StreetAddress","AUTO_UNIQUE_ID_2020-07-28_smavila1_new_bus_2","UpdatedReverseGeocoding","TimeTaken","TransactionId","Source","ErrorMessage","Version","ComputedAPN","ComputedStreetAddress","ComputedCity","ComputedState","ComputedZip","ComputedZipPlus4"
"1000","-111.76174665163201","33.3937618644623","5921.0","SOUTHERN AVE & 32ND ST","Mesa","Standard","-111.76174665163201","33.3937618644623","AZ"," "," "," ",1,"1",3250.0076,"","AggieReverseGeocoder","",4.01,"14046001H","3160 E SOUTHERN AVE","Mesa","AZ","85204","5512"
"1001","-111.77068167773899","33.3937615831352","5953.0","SOUTHERN AVE & ROBIN LN","Mesa","Standard","-111.77068167773899","33.3937615831352","AZ"," "," "," ",2,"1",999.9993,"","AggieReverseGeocoder","",4.01,"14045004","1143 S LINDSAY RD","Mesa","AZ","85204","6298"
"1002","-111.776195169343","33.393730456919606","9439.0","E SOUTHERN AV & LYN RAE SQUARE","Mesa","Standard","-111.776195169343","33.393730456919606","AZ"," "," "," ",3,"1",2593.7554,"","AggieReverseGeocoder","",4.01,"14044126A","2550 E SOUTHERN AVE","Mesa","AZ","85204","5411"
"1003","-111.78050067226499","33.3936990204832","5919.0","SOUTHERN AVE & 24TH ST","Mesa","Standard","-111.78050067226499","33.3936990204832","AZ"," "," "," ",4,"1",859.3312,"","AggieReverseGeocoder","",4.01,"14043387","2341 E FLOSSMOOR CIR","Mesa","AZ","85204","5337"
"1004","-111.784381969107","33.39369007147889","5954.0","SOUTHERN AVE & ROSE","Mesa","Standard","-111.784381969107","33.39369007147889","AZ"," "," "," ",5,"1",875.0007,"","AggieReverseGeocoder","",4.01,"14043521","2211 E FLOSSMOOR AVE","Mesa","AZ","85204","5334"
"1005","-111.78923110999399","33.3937853174412","5940.0","SOUTHERN AVE & GILBERT RD","Mesa","Standard","-111.78923110999399","33.3937853174412","AZ"," "," "," ",6,"1",265.6247,"","AggieReverseGeocoder","",4.01,"13906003P","1956 E SOUTHERN AVE","Mesa","AZ","85204","5265"
"1006","-111.793435982486","33.39361230243229","5941.0","SOUTHERN AVE & HALL","Mesa","Standard","-111.793435982486","33.39361230243229","AZ"," "," "," ",7,"1",859.3764,"","AggieReverseGeocoder","",4.01,"13906001A","1630 E SOUTHERN AVE","Mesa","AZ","85204","5220"
"1007","-111.79730975933902","33.3935730842348","5942.0","SOUTHERN AVE & HARRIS DR","Mesa","Standard","-111.79730975933902","33.3935730842348","AZ"," "," "," ",8,"1",781.2506,"","AggieReverseGeocoder","",4.01,"13905123","1551 E FLOSSMOOR CIR","Mesa","AZ","85204","5148"
"1008","-111.80104240502399","33.3935183811282","5958.0","SOUTHERN AVE & SPUR","Mesa","Standard","-111.80104240502399","33.3935183811282","AZ"," "," "," ",9,"1",562.5018,"","AggieReverseGeocoder","",4.01,"13905010","1156 S SPUR","Mesa","AZ","85204","5133"
"1009","-111.806543015282","33.3935385562326","5960.0","SOUTHERN AVE & STAPLEY DR","Mesa","Standard","-111.806543015282","33.3935385562326","AZ"," "," "," ",10,"1",578.1311,"","AggieReverseGeocoder","",4.01,"13914304A","1159 E SOUTHERN AVE","Mesa","AZ","85204","5011"
"1010","-111.810186911714","33.3934577645015","5957.0","SOUTHERN AVE & SOLOMON","Mesa","Standard","-111.810186911714","33.3934577645015","AZ"," "," "," ",11,"1",562.5005,"","AggieReverseGeocoder","",4.01,"13916008","950 E SOUTHERN AVE","Mesa","AZ","85204","5029"
"1011","-111.814661225087","33.3934684740846","5944.0","SOUTHERN AVE & HORNE","Mesa","Standard","-111.814661225087","33.3934684740846","AZ"," "," "," ",12,"1",1984.3492,"","AggieReverseGeocoder","",4.01,"13928002H","730 E SOUTHERN AVE","Mesa","AZ","85204","4927"
"1012","-111.81907479940901","33.3934444950337","5943.0","SOUTHERN AVE & HOBSON","Mesa","Standard","-111.81907479940901","33.3934444950337","AZ"," "," "," ",13,"1",765.625,"","AggieReverseGeocoder","",4.01,"13929134","544 E SOUTHERN AVE","Mesa","AZ","85204","4935"
"1013","-111.82344748594801","33.3934543867838","5949.0","SOUTHERN AVE & MESA DR","Mesa","Standard","-111.82344748594801","33.3934543867838","AZ"," "," "," ",14,"1",749.9915,"","AggieReverseGeocoder","",4.01,"13931067","350 E SOUTHERN AVE","Apache Junction","AZ","85210","5360"
"1014","-111.828168453903","33.3934340939046","5956.0","SOUTHERN AVE & SIRRINE","Mesa","Standard","-111.828168453903","33.3934340939046","AZ"," "," "," ",15,"1",718.7495,"","AggieReverseGeocoder","",4.01,"13932045B","1146 S SIRRINE","Apache Junction","AZ","85210","8719"
"1015","-111.830995835966","33.3934459480364","6960.0","SOUTHERN AVE & CENTER ST","Mesa","Standard","-111.830995835966","33.3934459480364","AZ"," "," "," ",16,"1",671.8727,"","AggieReverseGeocoder","",4.01,"13932016E","10 W SOUTHERN AVE","Apache Junction","AZ","85210","5207"
"1016","-111.835180325371","33.393425783366105","6969.0","SOUTHERN AVE & MACDONALD","Mesa","Standard","-111.835180325371","33.393425783366105","AZ"," "," "," ",17,"1",703.1249,"","AggieReverseGeocoder","",4.01,"13945064A","144 W SOUTHERN AVE","Apache Junction","AZ","85210","5209"
"1017","-111.840525002434","33.393456862819","6963.0","SOUTHERN AVE & COUNTRY CLUB DR","Mesa","Standard","-111.840525002434","33.393456862819","AZ"," "," "," ",18,"1",593.7501,"","AggieReverseGeocoder","",4.01,"13422001B","1210 S COUNTRY CLUB DR","Apache Junction","AZ","85210","5128"
"1018","-111.849682214068","33.393344669425105","6966.0","SOUTHERN AVE & EXTENSION RD","Mesa","Standard","-111.849682214068","33.393344669425105","AZ"," "," "," ",19,"1",453.1239,"","AggieReverseGeocoder","",4.01,"13419011D","830 W SOUTHERN AVE","Apache Junction","AZ","85210","4937"
"1019","-111.853482549919","33.393288773597305","6976.0","SOUTHERN AVE & WESTWOOD","Mesa","Standard","-111.853482549919","33.393288773597305","AZ"," "," "," ",20,"1",2296.9007,"","AggieReverseGeocoder","",4.01,"13419007D","1110 W SOUTHERN AVE","Apache Junction","AZ","85210","4991"
"1020","-111.85798011100799","33.39325951406","6959.0","SOUTHERN AVE & ALMA SCHOOL RD","Mesa","Standard","-111.85798011100799","33.39325951406","AZ"," "," "," ",21,"1",796.8487,"","AggieReverseGeocoder","",4.01,"13426410E","1220 S ALMA SCHOOL RD","Apache Junction","AZ","85210","2068"
"1021","-111.86080187854799","33.393226371036704","6982.0","SOUTHERN AVE & STEWART","Mesa","Standard","-111.86080187854799","33.393226371036704","AZ"," "," "," ",22,"1",703.1248,"","AggieReverseGeocoder","",4.01,"13428377A","1346 W SOUTHERN AVE","Tempe","AZ","85202","4827"
"1022","-111.864271112042","33.3932318174785","6968.0","SOUTHERN AVE & LONGMORE","Mesa","Standard","-111.864271112042","33.3932318174785","AZ"," "," "," ",23,"1",781.2496,"","AggieReverseGeocoder","",4.01,"13428008Q","1510 W SOUTHERN AVE","Tempe","AZ","85202","4817"
"1023","-111.872274631002","33.3932297716467","6981.0","SYCAMORE & DOBSON RD","Mesa","Standard","-111.872274631002","33.3932297716467","AZ"," "," "," ",24,"1",953.1285,"","AggieReverseGeocoder","",4.01,"13427001H","1155 S DOBSON RD","Tempe","AZ","85202","3902"
"1024","-111.875301592495","33.393237691223","6964.0","SOUTHERN AVE & DOBSON RD","Mesa","Standard","-111.875301592495","33.393237691223","AZ"," "," "," ",25,"1",265.6253,"","AggieReverseGeocoder","",4.01,"13442009G","2012 W SOUTHERN AVE","Tempe","AZ","85202","4702"
"1025","-111.878495145147","33.393165812229","6975.0","SOUTHERN AVE & SAN JOSE","Mesa","Standard","-111.878495145147","33.393165812229","AZ"," "," "," ",26,"1",578.1252,"","AggieReverseGeocoder","",4.01,"13442396","2210 W SOUTHERN AVE","Tempe","AZ","85202","4714"
"1026","-111.883674274536","33.3931382575809","5938.0","SOUTHERN AVE & EVERGREEN RD","Tempe","Standard","-111.883674274536","33.3931382575809","AZ"," "," "," ",27,"1",578.1225,"","AggieReverseGeocoder","",4.01,"13441020","3250 S EVERGREEN RD","Tempe","AZ","85282","4121"
"1027","-111.88794178347601","33.3931101619157","5939.0","SOUTHERN AVE & GEORGE DR","Tempe","Standard","-111.88794178347601","33.3931101619157","AZ"," "," "," ",28,"1",578.1265,"","AggieReverseGeocoder","",4.01,"13441003R","2350 E SOUTHERN AVE","Tempe","AZ","85282","7603"
"1028","-111.89253140403099","33.3931042836596","5950.0","SOUTHERN AVE & PRICE RD","Tempe","Standard","-111.89253140403099","33.3931042836596","AZ"," "," "," ",29,"1",2609.379,"","AggieReverseGeocoder","",4.01,"13347072L","2188 E SOUTHERN AVE","Tempe","AZ","85282","7504"
"1029","-111.896509640639","33.3930958475286","5951.0","SOUTHERN AVE & RIVER DR","Tempe","Standard","-111.896509640639","33.3930958475286","AZ"," "," "," ",30,"1",828.1269,"","AggieReverseGeocoder","",4.01,"13347373","3228 S RIVER DR","Tempe","AZ","85282","4038"
"1030","-111.901107435181","33.3930949212285","5936.0","SOUTHERN AVE & COUNTRY CLUB WY","Tempe","Standard","-111.901107435181","33.3930949212285","AZ"," "," "," ",31,"1",859.3756,"","AggieReverseGeocoder","",4.01,"13334827A","1950 E SOUTHERN AVE","Tempe","AZ","85282","7523"
"1031","-111.905165178498","33.3930942256666","5946.0","SOUTHERN AVE & LOS FELIZ DR","Tempe","Standard","-111.905165178498","33.3930942256666","AZ"," "," "," ",32,"1",859.3771,"","AggieReverseGeocoder","",4.01,"13334819","1898 E SOUTHERN AVE","Tempe","AZ","85282","5836"
"1032","-111.911766018204","33.3930938232776","5912.0","SOUTHERN AVE & JUNIPER ST","Tempe","Standard","-111.911766018204","33.3930938232776","AZ"," "," "," ",33,"1",656.2534,"","AggieReverseGeocoder","",4.01,"13337002T","1707 E SOUTHERN AVE","Tempe","AZ","85282","8015"
"1033","-111.918192984006","33.3930831198859","5937.0","SOUTHERN AVE & DORSEY LN","Tempe","Standard","-111.918192984006","33.3930831198859","AZ"," "," "," ",34,"1",625.0016,"","AggieReverseGeocoder","",4.01,"13333005L","1260 E SOUTHERN AVE","Tempe","AZ","85282","5606"
"1034","-111.923239404512","33.3930742032207","5962.0","SOUTHERN AVE & TERRACE RD","Tempe","Standard","-111.923239404512","33.3930742032207","AZ"," "," "," ",35,"1",609.3781,"","AggieReverseGeocoder","",4.01,"13332002U","1050 E SOUTHERN AVE","Tempe","AZ","85282","5403"
"1035","-111.926758747178","33.3931043942357","5955.0","SOUTHERN AVE & RURAL RD","Tempe","Standard","-111.926758747178","33.3931043942357","AZ"," "," "," ",36,"1",265.6408,"","AggieReverseGeocoder","",4.01,"13328001L","840 E SOUTHERN AVE","Tempe","AZ","85282","5220"
"1036","-111.93087455422399","33.3930434865376","5947.0","SOUTHERN AVE & MCALLISTER AVE","Tempe","Standard","-111.93087455422399","33.3930434865376","AZ"," "," "," ",37,"1",2109.4167,"","AggieReverseGeocoder","",4.01,"13328077C","516 E SOUTHERN AVE","Tempe","AZ","85282","5211"
"1037","-111.935524592454","33.3930217228627","5935.0","SOUTHERN AVE & COLLEGE AVE","Tempe","Standard","-111.935524592454","33.3930217228627","AZ"," "," "," ",38,"1",812.5024,"","AggieReverseGeocoder","",4.01,"13346153","200 E SOUTHERN AVE","Tempe","AZ","85282","5139"
"1038","-111.940414938442","33.3929694101823","6970.0","SOUTHERN AVE & MILL AVE","Tempe","Standard","-111.940414938442","33.3929694101823","AZ"," "," "," ",39,"1",671.8741,"","AggieReverseGeocoder","",4.01,"13329001Z","3244 S MILL AVE","Tempe","AZ","85282","3667"
"1039","-111.94399183107402","33.392947246827696","5913.0","SOUTHERN AVE & KYRENE RD","Tempe","Standard","-111.94399183107402","33.392947246827696","AZ"," "," "," ",40,"1",640.6252,"","AggieReverseGeocoder","",4.01,"12339506","550 W SOUTHERN AVE","Tempe","AZ","85282","4506"
"1040","-111.94813197051201","33.3929491678934","6974.0","SOUTHERN AVE & ROOSEVELT ST","Tempe","Standard","-111.94813197051201","33.3929491678934","AZ"," "," "," ",41,"1",671.8769,"","AggieReverseGeocoder","",4.01,"12339034","606 W SOUTHERN AVE","Tempe","AZ","85282","4557"
"1041","-111.952651592698","33.3929721001053","6967.0","SOUTHERN AVE & HARDY DR","Tempe","Standard","-111.952651592698","33.3929721001053","AZ"," "," "," ",42,"1",374.9972,"","AggieReverseGeocoder","",4.01,"12340003C","1010 W SOUTHERN AVE","Tempe","AZ","85282","4514"
"1042","-111.95587328090299","33.3929577806231","6952.0","SOUTHERN AVE & WESTFALL AVE","Tempe","Standard","-111.95587328090299","33.3929577806231","AZ"," "," "," ",43,"1",375.0026,"","AggieReverseGeocoder","",4.01,"12340037","1230 W SOUTHERN AVE","Tempe","AZ","85282","4553"
"1043","-111.96132119481399","33.3930328449933","6973.0","SOUTHERN AVE & PRIEST DR","Tempe","Standard","-111.96132119481399","33.3930328449933","AZ"," "," "," ",44,"1",375.0198,"","AggieReverseGeocoder","",4.01,"12327779","3428 S PRIEST DR","Tempe","AZ","85282","4438"
"1044","-111.964062069576","33.3929495086956","6962.0","SOUTHERN AVE & CLEMENTINE DR","Tempe","Standard","-111.964062069576","33.3929495086956","AZ"," "," "," ",45,"1",374.986,"","AggieReverseGeocoder","",4.01,"12357156","1535 W INVERNESS DR","Tempe","AZ","85282","3450"
"1045","-111.972821015555","33.392917470507996","6972.0","SOUTHERN AVE & POTTER RD","Tempe","Standard","-111.972821015555","33.392917470507996","AZ"," "," "," ",46,"1",1718.7535,"","AggieReverseGeocoder","",4.01,"12328081","2400 W SOUTHERN AVE","Tempe","AZ","85282","4337"
"1046","-111.975721321778","33.3928897979608","6983.0","SOUTHERN AVE & FAIR LN","Tempe","Standard","-111.975721321778","33.3928897979608","AZ"," "," "," ",47,"1",546.8751,"","AggieReverseGeocoder","",4.01,"12328128A","2528 W SOUTHERN AVE","Tempe","AZ","85282","4201"
"1047","-111.977849228211","33.392622805985","1639.0","SOUTHERN AVE & 48TH ST","Tempe","Standard","-111.977849228211","33.392622805985","AZ"," "," "," ",48,"1",562.501,"","AggieReverseGeocoder","",4.01,"12327007K","2755 W SOUTHERN AVE","Tempe","AZ","85282","4204"
"1048","-111.909860496267","33.3930887415349","5948.0","SOUTHERN AVE & MCCLINTOCK DR","Tempe","Standard","-111.909860496267","33.3930887415349","AZ"," "," "," ",49,"1",859.3789,"","AggieReverseGeocoder","",4.01,"13334006Q","3233 S MCCLINTOCK DR","Tempe","AZ","85282","5602"
"1049","-111.889400337074","33.4146214074628","9171.0","E APACHE BLVD & S PRICE RD","Tempe","Standard","-111.889400337074","33.4146214074628","AZ"," "," "," ",50,"1",562.4313,"","AggieReverseGeocoder","",4.01,"13435043A","2323 E APACHE BLVD","Mesa","AZ","85281","4971"
"1050","-111.887593051358","33.4146104786867","32.0","PRICE RD & LEBANON LN","Tempe","Standard","-111.887593051358","33.4146104786867","AZ"," "," "," ",51,"1",562.5041,"","AggieReverseGeocoder","",4.01,"13435043A","2323 E APACHE BLVD","Mesa","AZ","85281","4971"
"1051","-111.88579684966601","33.4146779649288","1466.0","MAIN ST & LEBANON LN","Tempe","Standard","-111.88579684966601","33.4146779649288","AZ"," "," "," ",52,"1",578.1227,"","AggieReverseGeocoder","",4.01,"13435042D","2431 E APACHE BLVD","Mesa","AZ","85281","4921"
"1052","-111.88242613172899","33.4146665935743","1470.0","MAIN ST & ROOSEVELT RD","Mesa","Standard","-111.88242613172899","33.4146665935743","AZ"," "," "," ",53,"1",578.1257,"","AggieReverseGeocoder","",4.01,"13545015A","2334 W MAIN ST","Globe","AZ","85201","6807"
"1053","-111.877960023589","33.4146969440143","1475.0","SAN JOSE & SANTA BARBARA","Mesa","Standard","-111.877960023589","33.4146969440143","AZ"," "," "," ",54,"1",765.6244,"","AggieReverseGeocoder","",4.01,"13433001E","2121 W MAIN ST","Globe","AZ","85201","9001"
"1054","-111.873735879273","33.4146279469265","1464.0","MAIN ST & DOBSON RD","Mesa","Standard","-111.873735879273","33.4146279469265","AZ"," "," "," ",55,"1",750,"","AggieReverseGeocoder","",4.01,"13432005D","1945 W MAIN ST","Globe","AZ","85201","6919"
"1055","-111.86966098491399","33.414689101592195","1472.0","MAIN ST & SYCAMORE","Mesa","Standard","-111.86966098491399","33.414689101592195","AZ"," "," "," ",56,"1",765.6265,"","AggieReverseGeocoder","",4.01,"13432010","1749 W MAIN ST","Globe","AZ","85201","6900"
"1056","-111.859206520371","33.4147397393531","1471.0","MAIN ST & STEWART","Mesa","Standard","-111.859206520371","33.4147397393531","AZ"," "," "," ",57,"1",718.7518,"","AggieReverseGeocoder","",4.01,"13552025","1310 W MAIN ST","Globe","AZ","85201","7017"
"1057","-111.856115453329","33.4147255758839","1463.0","MAIN ST & ALMA SCHOOL RD","Mesa","Standard","-111.856115453329","33.4147255758839","AZ"," "," "," ",58,"1",203.1251,"","AggieReverseGeocoder","",4.01,"13404013C","1145 W MAIN ST","Globe","AZ","85201","7111"
"1058","-111.852446355799","33.4148284812347","1473.0","BEVERLY & EXTENSION RD","Mesa","Standard","-111.852446355799","33.4148284812347","AZ"," "," "," ",59,"1",468.7501,"","AggieReverseGeocoder","",4.01,"13404005","1009 W MAIN ST","Globe","AZ","85201","7109"
"1059","-111.847894887947","33.4149003450502","1465.0","MAIN ST & EXTENSION RD","Mesa","Standard","-111.847894887947","33.4149003450502","AZ"," "," "," ",60,"1",484.3757,"","AggieReverseGeocoder","",4.01,"13402026C","733 W MAIN ST","Globe","AZ","85201","7206"
"1060","-111.843639528964","33.4149645556326","1477.0","MAIN ST & DATE","Mesa","Standard","-111.843639528964","33.4149645556326","AZ"," "," "," ",61,"1",468.7486,"","AggieReverseGeocoder","",4.01,"13401028","545 W MAIN ST","Globe","AZ","85201","7202"
"1061","-111.840912213801","33.4149557805596","8739.0","MAIN ST & COUNTRY CLUB DR","Mesa","LINK","-111.840912213801","33.4149557805596","AZ"," "," "," ",62,"1",718.7493,"","AggieReverseGeocoder","",4.01,"13401003","405 W MAIN ST","Globe","AZ","85201","6512"
"1062","-111.83336949664199","33.4149700834008","1468.0","MAIN ST & MACDONALD","Mesa","Standard","-111.83336949664199","33.4149700834008","AZ"," "," "," ",63,"1",718.8007,"","AggieReverseGeocoder","",4.01,"13841019B","63 W MAIN ST","Globe","AZ","85201","7307"
"1063","-111.830516050345","33.4149363712324","461.0","MAIN ST & CENTER ST","Mesa","LINK","-111.830516050345","33.4149363712324","AZ"," "," "," ",64,"1",703.1064,"","AggieReverseGeocoder","",4.01,"13840033","3 E MAIN ST","Globe","AZ","85201","7403"
"1064","-111.825711321055","33.4149124044648","463.0","MAIN ST & HIBBERT","Mesa","Standard","-111.825711321055","33.4149124044648","AZ"," "," "," ",65,"1",765.6274,"","AggieReverseGeocoder","",4.01,"13865015","225 E MAIN ST","Globe","AZ","85201","7432"
"1065","-111.822313253375","33.414934511210106","7684.0","MAIN ST & MESA DR","Mesa","LINK","-111.822313253375","33.414934511210106","AZ"," "," "," ",66,"1",749.9986,"","AggieReverseGeocoder","",4.01,"13827072A","405 E MAIN ST","Mesa","AZ","85203","8738"
"1066","-111.81372338685101","33.4149732505222","465.0","MAIN ST & HORNE","Mesa","Standard","-111.81372338685101","33.4149732505222","AZ"," "," "," ",67,"1",546.8839,"","AggieReverseGeocoder","",4.01,"13818037A","850 E MAHONEY AVE","Mesa","AZ","85204","1145"
"1067","-111.809394064127","33.415002450745","469.0","MAIN ST & MILLER","Mesa","Standard","-111.809394064127","33.415002450745","AZ"," "," "," ",68,"1",577.9928,"","AggieReverseGeocoder","",4.01,"13816073","1005 E MAIN ST","Mesa","AZ","85203","8821"
"1068","-111.80440698829901","33.4150527015954","467.0","MAIN ST & STAPLEY DR","Mesa","LINK","-111.80440698829901","33.4150527015954","AZ"," "," "," ",69,"1",578.1271,"","AggieReverseGeocoder","",4.01,"13809046H","1235 E MAIN ST","Mesa","AZ","85203","8905"
"1069","-111.79647481528299","33.4151240345096","462.0","MAIN ST & HARRIS DR","Mesa","Standard","-111.79647481528299","33.4151240345096","AZ"," "," "," ",70,"1",796.8763,"","AggieReverseGeocoder","",4.01,"13812177A","1611 E MAIN ST","Mesa","AZ","85203","9017"
"1070","-111.787833573597","33.4152273294556","8742.0","MAIN ST & GILBERT RD","Mesa","LINK","-111.787833573597","33.4152273294556","AZ"," "," "," ",71,"1",812.5025,"","AggieReverseGeocoder","",4.01,"14025458K","2025 E MAIN ST","Mesa","AZ","85213","9104"
"1071","-111.777196789","33.4152889541716","8951.0","MAIN ST & WINDSOR ST","Mesa","Standard","-111.777196789","33.4152889541716","AZ"," "," "," ",72,"1",671.8779,"","AggieReverseGeocoder","",4.01,"14026001H","2501 E MAIN ST","Mesa","AZ","85213","9222"
"1072","-111.770653691091","33.415305234545","8743.0","MAIN ST & LINDSAY RD","Mesa","LINK","-111.770653691091","33.415305234545","AZ"," "," "," ",73,"1",593.7503,"","AggieReverseGeocoder","",4.01,"14027001R","2801 E MAIN ST","Mesa","AZ","85213","9303"
"1073","-111.76608474095801","33.4153190785659","8952.0","MAIN ST AT 3015 MAIN","Mesa","Standard","-111.76608474095801","33.4153190785659","AZ"," "," "," ",74,"1",546.877,"","AggieReverseGeocoder","",4.01,"14027020","3015 E MAIN ST","Mesa","AZ","85213","9460"
"1074","-111.76197965005899","33.4153599600152","8953.0","MAIN ST AT 3130 E","Mesa","Standard","-111.76197965005899","33.4153599600152","AZ"," "," "," ",75,"1",1765.6295,"","AggieReverseGeocoder","",4.01,"14021008A","3200 E MAIN ST","Mesa","AZ","85213","8606"
"1075","-111.757529658869","33.415375286447","8955.0","MAIN ST AT 3403 E","Mesa","Standard","-111.757529658869","33.415375286447","AZ"," "," "," ",76,"1",687.5,"","AggieReverseGeocoder","",4.01,"14028009Q","3431 E MAIN ST","Mesa","AZ","85213","8684"
"1076","-111.753040630365","33.415329290493005","8747.0","MAIN ST & VAL VISTA DR","Mesa","LINK","-111.753040630365","33.415329290493005","AZ"," "," "," ",77,"1",640.6188,"","AggieReverseGeocoder","",4.01,"14029004A","25 S VAL VISTA DR","Mesa","AZ","85204","1944"
"1077","-111.749517195709","33.4153571954335","8958.0","MAIN ST & 38TH ST","Mesa","Standard","-111.749517195709","33.4153571954335","AZ"," "," "," ",78,"1",640.6269,"","AggieReverseGeocoder","",4.01,"14020004E","3820 E MAIN ST","Mesa","AZ","85205","8546"
"1078","-111.744723157535","33.4153035720328","8960.0","MAIN ST & 40TH ST","Mesa","Standard","-111.744723157535","33.4153035720328","AZ"," "," "," ",79,"1",640.6275,"","AggieReverseGeocoder","",4.01,"14030005F","4007 E MAIN ST","Mesa","AZ","85205","8610"
"1079","-111.741338279191","33.4153012168871","8962.0","MAIN ST & NORFOLK ST","Mesa","Standard","-111.741338279191","33.4153012168871","AZ"," "," "," ",80,"1",421.8919,"","AggieReverseGeocoder","",4.01,"14019003A","4150 E MAIN ST","Mesa","AZ","85205","8616"
"1080","-111.73576751018999","33.4153264621736","8746.0","MAIN ST & GREENFIELD RD","Mesa","LINK","-111.73576751018999","33.4153264621736","AZ"," "," "," ",81,"1",499.9795,"","AggieReverseGeocoder","",4.01,"14032001D","4425 E MAIN ST","Mesa","AZ","85205","7901"
"1081","-111.731699616988","33.415342266255806","8963.0","MAIN ST & QUINN DR","Mesa","Standard","-111.731699616988","33.415342266255806","AZ"," "," "," ",82,"1",421.8698,"","AggieReverseGeocoder","",4.01,"14033958","25 S QUINN CIR","Mesa","AZ","85206","1229"
"1082","-111.727309863132","33.4153573460185","8966.0","MAIN ST & 48TH ST","Mesa","Standard","-111.727309863132","33.4153573460185","AZ"," "," "," ",83,"1",1750.0053,"","AggieReverseGeocoder","",4.01,"14017001A","4850 E MAIN ST","Mesa","AZ","85205","8009"
"1083","-111.723891977876","33.4153707501714","8967.0","MAIN ST AT 5001 E","Mesa","Standard","-111.723891977876","33.4153707501714","AZ"," "," "," ",84,"1",640.6243,"","AggieReverseGeocoder","",4.01,"14034864","5001 E MAIN ST","Mesa","AZ","85205","8008"
"1084","-111.718231269212","33.4153877139055","8750.0","MAIN ST & HIGLEY RD","Mesa","LINK","-111.718231269212","33.4153877139055","AZ"," "," "," ",85,"1",625.0004,"","AggieReverseGeocoder","",4.01,"14151012","5211 E MAIN ST","Mesa","AZ","85205","8021"
"1085","-111.715306708169","33.415400754383896","8970.0","MAIN ST & 54TH ST","Mesa","Standard","-111.715306708169","33.415400754383896","AZ"," "," "," ",86,"1",718.7511,"","AggieReverseGeocoder","",4.01,"14151011J","5349 E MAIN ST","Mesa","AZ","85205","8713"
"1086","-111.710844426531","33.4154166396277","8971.0","MAIN ST & 56TH ST","Mesa","Standard","-111.710844426531","33.4154166396277","AZ"," "," "," ",87,"1",687.5026,"","AggieReverseGeocoder","",4.01,"14151008C","5555 E MAIN ST","Mesa","AZ","85205","8726"
"1087","-111.70479813358999","33.415434212133796","8974.0","MAIN ST & 58TH ST","Mesa","Standard","-111.70479813358999","33.415434212133796","AZ"," "," "," ",88,"1",578.1281,"","AggieReverseGeocoder","",4.01,"14150007A","5813 E MAIN ST","Mesa","AZ","85205","8851"
"1088","-111.701336884704","33.4154456692448","8752.0","MAIN ST & RECKER RD","Mesa","LINK","-111.701336884704","33.4154456692448","AZ"," "," "," ",89,"1",546.8771,"","AggieReverseGeocoder","",4.01,"14157003J","6001 E MAIN ST","Mesa","AZ","85205","8932"
"1089","-111.694738136493","33.4154699165925","8975.0","MAIN ST & 63RD ST","Mesa","Standard","-111.694738136493","33.4154699165925","AZ"," "," "," ",90,"1",578.1282,"","AggieReverseGeocoder","",4.01,"14157015B","6315 E MAIN ST","Mesa","AZ","85205","8953"
"1090","-111.68904697797","33.4154890018058","8978.0","MAIN ST & 66TH ST","Mesa","Standard","-111.68904697797","33.4154890018058","AZ"," "," "," ",91,"1",2203.1293,"","AggieReverseGeocoder","",4.01,"14158040","6625 E MAIN ST","Mesa","AZ","85205","9038"
"1091","-111.685232388948","33.4158291599241","8754.0","MAIN ST & POWER RD","Mesa","LINK","-111.685232388948","33.4158291599241","AZ"," "," "," ",92,"1",750.0022,"","AggieReverseGeocoder","",4.01,"14158158B","6750 E MAIN ST","Mesa","AZ","85205","9049"
"1092","-111.69029443493099","33.415817448690014","8977.0","MAIN ST & 65TH ST","Mesa","Standard","-111.69029443493099","33.415817448690014","AZ"," "," "," ",93,"1",515.6231,"","AggieReverseGeocoder","",4.01,"14159008A","6518 E MAIN ST","Mesa","AZ","85205","9064"
"1093","-111.695715250203","33.4157801967985","8976.0","MAIN ST & 63RD ST","Mesa","Standard","-111.695715250203","33.4157801967985","AZ"," "," "," ",94,"1",546.8774,"","AggieReverseGeocoder","",4.01,"14161008B","6262 E MAIN ST","Mesa","AZ","85205","8933"
"1094","-111.70259904024599","33.415771335451005","8751.0","MAIN ST & RECKER RD","Mesa","LINK","-111.70259904024599","33.415771335451005","AZ"," "," "," ",95,"1",546.8772,"","AggieReverseGeocoder","",4.01,"14149008A","5900 E MAIN ST","Mesa","AZ","85205","8844"
"1095","-111.70659533540399","33.4157486079474","8973.0","MAIN ST & 58TH ST","Mesa","Standard","-111.70659533540399","33.4157486079474","AZ"," "," "," ",96,"1",703.1291,"","AggieReverseGeocoder","",4.01,"14150008G","5755 E MAIN ST","Mesa","AZ","85205","8814"
"1096","-111.710959624104","33.415739951115796","8972.0","MAIN ST & 56TH ST","Mesa","Standard","-111.710959624104","33.415739951115796","AZ"," "," "," ",97,"1",703.1289,"","AggieReverseGeocoder","",4.01,"14177057F","5540 E MAIN ST","Mesa","AZ","85205","8720"
