Column1,X,Y,StopID,Location,Juris,Type_,Long,Lat,State,Zipcode,City,StreetAddress,AUTO_UNIQUE_ID_2020-07-28_czc5230_bus_4,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedAPN,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
4500,-112.0994721,33.58265442,2033,19TH AVE & PEORIA AVE,Phoenix,,-112.0994721,33.58265442,AZ, , , ,1,1,265.6239,,AggieReverseGeocoder,,4.01,15913044A,1826 W PEORIA AVE,Glendale,AZ,85029,5038
4501,-112.0995322,33.63822299,2034,19TH AVE & PHELPS RD,Phoenix,,-112.0995322,33.63822299,AZ, , , ,2,1,578.1307,,AggieReverseGeocoder,,4.01,20813954,1825 W BELL RD,Phoenix,AZ,85023,3415
4502,-112.0997083,33.67699598,2035,19TH AVE & ROSE GARDEN LN,Phoenix,,-112.0997083,33.67699598,AZ, , , ,3,1,343.7516,,AggieReverseGeocoder,,4.01,20925001A,21111 N 19TH AVE,Cave Creek,AZ,85027,2708
4503,-112.099586,33.528004,2036,19TH AVE & ROSE LN,Phoenix,,-112.099586,33.528004,AZ, , , ,4,1,671.8829,,AggieReverseGeocoder,,4.01,15618342B,1825 W MARLETTE AVE,Paradise Valley,AZ,85015,2039
4504,-112.0994802,33.59335709,2037,19TH AVE & SUNNYSIDE DR,Phoenix,,-112.0994802,33.59335709,AZ, , , ,5,1,265.6271,,AggieReverseGeocoder,,4.01,15904003D,11801 N 19TH AVE,Glendale,AZ,85029,3541
4505,-112.0997827,33.48098953,2038,19TH AVE & THOMAS RD,Phoenix,,-112.0997827,33.48098953,AZ, , , ,6,1,281.2481,,AggieReverseGeocoder,,4.01,11033076,1840 W THOMAS RD,Paradise Valley,AZ,85015,6108
4506,-112.0995076,33.6117976,2039,19TH AVE & THUNDERBIRD RD,Phoenix,,-112.0995076,33.6117976,AZ, , , ,7,1,265.6257,,AggieReverseGeocoder,,4.01,20816001E,13801 N 19TH AVE,Phoenix,AZ,85023,6105
4507,-112.0995479,33.62978002,2040,19TH AVE & TIERRA BUENA LN,Phoenix,,-112.0995479,33.62978002,AZ, , , ,8,1,578.1301,,AggieReverseGeocoder,,4.01,20814814,15818 N 19TH AVE,Phoenix,AZ,85023,4308
4508,-112.0994769,33.53493997,2041,19TH AVE & TUCKEY LN,Phoenix,,-112.0994769,33.53493997,AZ, , , ,9,1,1625.0016,,AggieReverseGeocoder,,4.01,15645007,6619 N 19TH AVE,Paradise Valley,AZ,85015,1631
4509,-112.0995497,33.65515209,2042,19TH AVE & UNION HILLS DR,Phoenix,,-112.0995497,33.65515209,AZ, , , ,10,1,562.4994,,AggieReverseGeocoder,,4.01,20913003G,1850 W UNION HILLS DR,Cave Creek,AZ,85027,5343
4510,-112.0996547,33.66237325,2043,19TH AVE & UTOPIA RD,Phoenix,,-112.0996547,33.66237325,AZ, , , ,11,1,562.5052,,AggieReverseGeocoder,,4.01,20919202,1840 W UTOPIA RD,Cave Creek,AZ,85027,4523
4511,-112.100006,33.451697,2044,19TH AVE & VAN BUREN ST,Phoenix,,-112.100006,33.451697,AZ, , , ,12,1,859.3765,,AggieReverseGeocoder,,4.01,11124003,317 N 19TH AVE,Avondale,AZ,85009,3836
4512,-112.0994527,33.57548794,2045,19TH AVE & MOUNTAIN VIEW RD,Phoenix,,-112.0994527,33.57548794,AZ, , , ,13,1,875.0006,,AggieReverseGeocoder,,4.01,15838101D,9835 N 19TH AVE,Phoenix,AZ,85021,1905
4513,-112.0996445,33.65874074,2046,19TH AVE & WESCOTT DR,Phoenix,,-112.0996445,33.65874074,AZ, , , ,14,1,562.5014,,AggieReverseGeocoder,,4.01,20913599,1845 W TARO LN,Cave Creek,AZ,85027,5347
4514,-112.0995868,33.64410195,2047,19TH AVE -- BELL RD & VILLAGE DR,Phoenix,,-112.0995868,33.64410195,AZ, , , ,15,1,593.7824,,AggieReverseGeocoder,,4.01,20808004C,17425 N 19TH AVE,Phoenix,AZ,85023,2416
4515,-112.0995244,33.61536474,2048,19TH AVE -- THUNDERBIRD RD & EVANS DR,Phoenix,,-112.0995244,33.61536474,AZ, , , ,16,1,609.3779,,AggieReverseGeocoder,,4.01,20816598,14203 N 19TH AVE,Phoenix,AZ,85023,6785
4516,-112.099544,33.564296,2049,19TH AVE & ALICE AVE,Phoenix,,-112.099544,33.564296,AZ, , , ,17,1,937.5542,,AggieReverseGeocoder,,4.01,15837092,1831 W LAWRENCE LN,Phoenix,AZ,85021,4337
4517,-112.0994966,33.5696388,2052,19TH AVE & SUNNYSLOPE LN,Phoenix,,-112.0994966,33.5696388,AZ, , , ,18,1,953.105,,AggieReverseGeocoder,,4.01,15820085,1849 W SUNNYSLOPE LN,Phoenix,AZ,85021,2056
4518,-112.099805,33.454498,2055,19TH AVE & FILLMORE ST,Phoenix,,-112.099805,33.454498,AZ, , , ,19,1,296.8745,,AggieReverseGeocoder,,4.01,11124072,429 N 19TH AVE,Avondale,AZ,85009,3845
4519,-112.0994896,33.60407278,2056,19TH AVE & SWEETWATER AVE,Phoenix,,-112.0994896,33.60407278,AZ, , , ,20,1,906.2517,,AggieReverseGeocoder,,4.01,15903467,1839 W WOOD DR,Glendale,AZ,85029,1655
4520,-112.108507,33.669798,2062,23RD AVE & BEARDSLEY RD,Phoenix,,-112.108507,33.669798,AZ, , , ,21,1,296.8747,,AggieReverseGeocoder,,4.01,20918004A,2222 W BEARDSLEY RD,Cave Creek,AZ,85027,3458
4521,-112.108553,33.666703,2064,23RD AVE & MARCO POLO RD,Phoenix,,-112.108553,33.666703,AZ, , , ,22,1,281.2502,,AggieReverseGeocoder,,4.01,20917200,2242 W MARCO POLO RD,Cave Creek,AZ,85027,4150
4522,-112.0300958,33.45182906,2065,24TH ST & VAN BUREN ST,Phoenix,,-112.0300958,33.45182906,AZ, , , ,23,1,921.8761,,AggieReverseGeocoder,,4.01,12169003A,2500 E VAN BUREN ST,Tempe,AZ,85008,6037
4523,-112.030079,33.52021,2066,24TH ST & MONTEBELLO AVE,Phoenix,,-112.030079,33.52021,AZ, , , ,24,1,640.6281,,AggieReverseGeocoder,,4.01,16412721,2401 E MONTEBELLO AVE,Avondale,AZ,85016,2811
4524,-112.0300913,33.45427374,2067,24TH ST & TAYLOR ST,Phoenix,,-112.0300913,33.45427374,AZ, , , ,25,1,921.8758,,AggieReverseGeocoder,,4.01,12169003A,2500 E VAN BUREN ST,Tempe,AZ,85008,6037
4525,-112.030095,33.50984429,2069,24TH ST & CAMELBACK RD,Phoenix,,-112.030095,33.50984429,AZ, , , ,26,1,640.6264,,AggieReverseGeocoder,,4.01,16414001W,2502 E CAMELBACK RD,Avondale,AZ,85016,4254
4526,-112.0301181,33.502497,2070,24TH ST & CAMPBELL AVE,Phoenix,,-112.0301181,33.502497,AZ, , , ,27,1,671.8742,,AggieReverseGeocoder,,4.01,16316176,4501 N 24TH ST,Avondale,AZ,85016,5201
4527,-112.030007,33.485199,2071,24TH ST & CHEERY LYNN RD,Phoenix,,-112.030007,33.485199,AZ, , , ,28,1,281.249,,AggieReverseGeocoder,,4.01,11915100,3221 N 24TH ST,Avondale,AZ,85016,7358
4528,-112.030006,33.491498,2073,24TH ST & CLARENDON AVE,Phoenix,,-112.030006,33.491498,AZ, , , ,29,1,296.8782,,AggieReverseGeocoder,,4.01,11904098,3801 N 24TH ST,Avondale,AZ,85016,6512
4529,-112.0301082,33.498699,2075,24TH ST & GLENROSA AVE,Phoenix,,-112.0301082,33.498699,AZ, , , ,30,1,687.4996,,AggieReverseGeocoder,,4.01,16307074,4311 N 24TH ST,Avondale,AZ,85016,6225
4530,-112.0301022,33.505998,2076,24TH ST & HIGHLAND AVE,Phoenix,,-112.0301022,33.505998,AZ, , , ,31,1,671.8754,,AggieReverseGeocoder,,4.01,16317085A,4701 N 24TH ST,Avondale,AZ,85016,4851
4531,-112.0300366,33.49516628,2077,24TH ST & INDIAN SCHOOL RD,Phoenix,,-112.0300366,33.49516628,AZ, , , ,32,1,640.6258,,AggieReverseGeocoder,,4.01,16306100,4111 N 24TH ST,Avondale,AZ,85016,6222
4532,-112.0300696,33.46616345,2078,24TH ST & MCDOWELL RD,Phoenix,,-112.0300696,33.46616345,AZ, , , ,33,1,906.2503,,AggieReverseGeocoder,,4.01,12039042F,2400 E MCDOWELL RD,Tempe,AZ,85008,3529
4533,-112.0300815,33.51698247,2079,24TH ST & MISSOURI AVE,Phoenix,,-112.0300815,33.51698247,AZ, , , ,34,1,656.2524,,AggieReverseGeocoder,,4.01,16412165,2401 E MARSHALL AVE,Avondale,AZ,85016,2809
4534,-112.030005,33.473499,2081,24TH ST & OAK ST,Phoenix,,-112.030005,33.473499,AZ, , , ,35,1,281.2488,,AggieReverseGeocoder,,4.01,12036072,2313 N 24TH ST,Tempe,AZ,85008,1801
4535,-112.030004,33.487999,2082,24TH ST & OSBORN RD,Phoenix,,-112.030004,33.487999,AZ, , , ,36,1,265.6248,,AggieReverseGeocoder,,4.01,11905025A,3413 N 24TH ST,Avondale,AZ,85016,6605
4536,-112.0300766,33.45696651,2083,24TH ST & PIERCE ST,Phoenix,,-112.0300766,33.45696651,AZ, , , ,37,1,906.2505,,AggieReverseGeocoder,,4.01,12169002D,2601 E ROOSEVELT ST,Tempe,AZ,85008,4973
4537,-112.030004,33.482799,2084,24TH ST & PINCHOT AVE,Phoenix,,-112.030004,33.482799,AZ, , , ,38,1,281.2516,,AggieReverseGeocoder,,4.01,11916048,3001 N 24TH ST,Avondale,AZ,85016,7815
4538,-112.0300837,33.45889206,2085,24TH ST & ROOSEVELT ST,Phoenix,,-112.0300837,33.45889206,AZ, , , ,39,1,906.2563,,AggieReverseGeocoder,,4.01,12179123,1005 N 24TH ST,Tempe,AZ,85008,4905
4539,-112.030005,33.475997,2088,24TH ST & YALE ST,Phoenix,,-112.030005,33.475997,AZ, , , ,40,1,296.8718,,AggieReverseGeocoder,,4.01,12036093,2402 E YALE ST,Tempe,AZ,85008,1823
4540,-112.0282179,33.5293813,2089,24TH ST -- ARIZONA BILTMORE CIR & LINCOLN DR,Phoenix,,-112.0282179,33.5293813,AZ, , , ,41,1,625.0021,,AggieReverseGeocoder,,4.01,16410002H,2423 E LINCOLN DR,Avondale,AZ,85016,1215
4541,-112.030077,33.51341,2090,24TH ST & COLTER ST,Phoenix,,-112.030077,33.51341,AZ, , , ,42,1,656.2753,,AggieReverseGeocoder,,4.01,16412302A,5235 N 25TH ST,Avondale,AZ,85016,3661
4542,-112.0298299,33.52521288,2091,24TH ST & ARIZONA BILTMORE CIR,Phoenix,,-112.0298299,33.52521288,AZ, , , ,43,1,656.2028,,AggieReverseGeocoder,,4.01,16412782A,6001 N 24TH ST,Avondale,AZ,85016,2040
4543,-112.0301164,33.46325361,2092,24TH ST & WILLETTA ST,Phoenix,,-112.0301164,33.46325361,AZ, , , ,44,1,937.5017,,AggieReverseGeocoder,,4.01,12178155,1333 N 24TH ST,Tempe,AZ,85008,4665
4544,-112.030155,33.470036,2093,24TH ST & HUBBELL ST,Phoenix,,-112.030155,33.470036,AZ, , , ,45,1,953.1263,,AggieReverseGeocoder,,4.01,12037127,2021 N 24TH ST,Tempe,AZ,85008,2711
4545,-112.116804,33.490998,2099,27TH AVE & WELDON AVE,Phoenix,,-112.116804,33.490998,AZ, , , ,46,1,828.1257,,AggieReverseGeocoder,,4.01,11001002,3811 N 27TH AVE,Phoenix,AZ,85017,4705
4546,-112.1167947,33.52457047,2100,27TH AVE & BETHANY HOME RD,Phoenix,,-112.1167947,33.52457047,AZ, , , ,47,1,875.0005,,AggieReverseGeocoder,,4.01,15604007D,6011 N 27TH AVE,Phoenix,AZ,85017,1710
4547,-112.1168397,33.50976488,2101,27TH AVE & CAMELBACK RD,Phoenix,,-112.1168397,33.50976488,AZ, , , ,48,1,296.8766,,AggieReverseGeocoder,,4.01,15327001,2646 W CAMELBACK RD,Phoenix,AZ,85017,3210
4548,-112.1169342,33.50256428,2102,27TH AVE & CAMPBELL AVE,Phoenix,,-112.1169342,33.50256428,AZ, , , ,49,1,859.377,,AggieReverseGeocoder,,4.01,15412005B,4501 N 27TH AVE,Phoenix,AZ,85017,3702
4549,-112.116705,33.528997,2103,27TH AVE & CLAREMONT ST,Phoenix,,-112.116705,33.528997,AZ, , , ,50,1,281.2488,,AggieReverseGeocoder,,4.01,15603005H,6241 N 27TH AVE,Phoenix,AZ,85017,1813
4550,-112.116807,33.513499,2104,27TH AVE & COLTER ST,Phoenix,,-112.116807,33.513499,AZ, , , ,51,1,296.8764,,AggieReverseGeocoder,,4.01,15320025A,5201 N 27TH AVE,Phoenix,AZ,85017,2934
4551,-112.1169351,33.48423772,2105,27TH AVE & EARLL DR,Phoenix,,-112.1169351,33.48423772,AZ, , , ,52,1,796.8742,,AggieReverseGeocoder,,4.01,11038032,3108 N 26TH DR,Phoenix,AZ,85017,5122
4552,-112.1169483,33.47381308,2106,27TH AVE & ENCANTO BLVD,Phoenix,,-112.1169483,33.47381308,AZ, , , ,53,1,781.2518,,AggieReverseGeocoder,,4.01,11048022,2301 N 27TH AVE,Avondale,AZ,85009,1712
4553,-112.1167389,33.53898794,2107,27TH AVE & GLENDALE AVE,Phoenix,,-112.1167389,33.53898794,AZ, , , ,54,1,1000.0016,,AggieReverseGeocoder,,4.01,15732070E,7015 N 27TH AVE,Glendale,AZ,85051,8401
4554,-112.1168475,33.49894332,2108,27TH AVE & GLENROSA AVE,Phoenix,,-112.1168475,33.49894332,AZ, , , ,55,1,312.5019,,AggieReverseGeocoder,,4.01,15418026B,2650 W GLENROSA AVE,Phoenix,AZ,85017,4387
4555,-112.116806,33.506199,2109,27TH AVE & HIGHLAND AVE,Phoenix,,-112.116806,33.506199,AZ, , , ,56,1,296.8725,,AggieReverseGeocoder,,4.01,15404129,2646 W HIGHLAND AVE,Phoenix,AZ,85017,3665
4556,-112.1168862,33.49540354,2110,27TH AVE & INDIAN SCHOOL RD,Phoenix,,-112.1168862,33.49540354,AZ, , , ,57,1,859.3745,,AggieReverseGeocoder,,4.01,15427002D,4101 N 27TH AVE,Phoenix,AZ,85017,4306
4557,-112.116806,33.531797,2111,27TH AVE & MARYLAND AVE,Phoenix,,-112.116806,33.531797,AZ, , , ,58,1,1187.5025,,AggieReverseGeocoder,,4.01,15602015E,6511 N 27TH AVE,Phoenix,AZ,85017,1243
4558,-112.1169877,33.46634573,2112,27TH AVE & MCDOWELL RD,Phoenix,,-112.1169877,33.46634573,AZ, , , ,59,1,796.8733,,AggieReverseGeocoder,,4.01,11059015F,1601 N 27TH AVE,Avondale,AZ,85009,2615
4559,-112.116805,33.517198,2113,27TH AVE & MISSOURI AVE,Phoenix,,-112.116805,33.517198,AZ, , , ,60,1,281.2556,,AggieReverseGeocoder,,4.01,15312001,2646 W MISSOURI AVE,Phoenix,AZ,85017,2705
4560,-112.116807,33.520699,2114,27TH AVE & MONTEBELLO AVE,Phoenix,,-112.116807,33.520699,AZ, , , ,61,1,859.3762,,AggieReverseGeocoder,,4.01,15305069,5725 N 27TH AVE,Phoenix,AZ,85017,2657
4561,-112.1168189,33.54244347,2115,27TH AVE & MYRTLE AVE,Phoenix,,-112.1168189,33.54244347,AZ, , , ,62,1,1062.4995,,AggieReverseGeocoder,,4.01,15731001,7204 N 26TH LN,Glendale,AZ,85051,6711
4562,-112.116807,33.553498,2116,27TH AVE & NORTHERN AVE,Phoenix,,-112.116807,33.553498,AZ, , , ,63,1,296.874,,AggieReverseGeocoder,,4.01,15804010A,2626 W NORTHERN AVE,Glendale,AZ,85051,
4563,-112.116807,33.546198,2117,27TH AVE & ORANGEWOOD AVE,Phoenix,,-112.116807,33.546198,AZ, , , ,64,1,312.4991,,AggieReverseGeocoder,,4.01,15730082,7509 N 27TH AVE,Glendale,AZ,85051,7506
4564,-112.1169437,33.48822027,2118,27TH AVE & OSBORN RD,Phoenix,,-112.1169437,33.48822027,AZ, , , ,65,1,828.1224,,AggieReverseGeocoder,,4.01,11020003A,2602 W OSBORN RD,Phoenix,AZ,85017,5114
4565,-112.117005,33.469997,2119,27TH AVE & PALM LN,Phoenix,,-112.117005,33.469997,AZ, , , ,66,1,812.5023,,AggieReverseGeocoder,,4.01,10815012C,2706 W PALM LN,Avondale,AZ,85009,2603
4566,-112.116804,33.480999,2120,27TH AVE & THOMAS RD,Phoenix,,-112.116804,33.480999,AZ, , , ,67,1,828.127,,AggieReverseGeocoder,,4.01,11039029,2934 N 26TH DR,Phoenix,AZ,85017,5120
4567,-112.117307,33.451497,2121,27TH AVE & VAN BUREN ST,Phoenix,,-112.117307,33.451497,AZ, , , ,68,1,234.3742,,AggieReverseGeocoder,,4.01,10928011,2640 W VAN BUREN ST,Avondale,AZ,85009,4406
4568,-112.1170126,33.47735928,2122,27TH AVE & VIRGINIA AVE,Phoenix,,-112.1170126,33.47735928,AZ, , , ,69,1,828.1294,,AggieReverseGeocoder,,4.01,11048023,2525 N 27TH AVE,Avondale,AZ,85009,1710
4569,-112.1170972,33.46276295,2123,27TH AVE & I-10 FWY,Phoenix,,-112.1170972,33.46276295,AZ, , , ,70,1,828.1224,,AggieReverseGeocoder,,4.01,10905012C,1305 N 27TH AVE,Avondale,AZ,85009,3604
4570,-112.117306,33.449697,2124,27TH AVE & ADAMS ST,Phoenix,,-112.117306,33.449697,AZ, , , ,71,1,234.3751,,AggieReverseGeocoder,,4.01,10934036B,147 N 27TH AVE,Avondale,AZ,85009,5000
4571,-112.116805,33.549697,2125,27TH AVE & BELMONT AVE,Phoenix,,-112.116805,33.549697,AZ, , , ,72,1,312.5012,,AggieReverseGeocoder,,4.01,15729158,7707 N 27TH AVE,Glendale,AZ,85051,6603
4572,-112.117207,33.455197,2126,27TH AVE & FILLMORE ST,Phoenix,,-112.117207,33.455197,AZ, , , ,73,1,812.5014,,AggieReverseGeocoder,,4.01,10920080A,610 N 27TH AVE,Avondale,AZ,85009,4449
4573,-112.116806,33.557197,2127,27TH AVE & GRISWOLD RD,Phoenix,,-112.116806,33.557197,AZ, , , ,74,1,312.5,,AggieReverseGeocoder,,4.01,15804005A,8245 N 27TH AVE,Glendale,AZ,85051,6360
4574,-112.117207,33.459297,2128,27TH AVE & ROOSEVELT ST,Phoenix,,-112.117207,33.459297,AZ, , , ,75,1,828.1291,,AggieReverseGeocoder,,4.01,10906069B,1330 N 27TH AVE,Avondale,AZ,85009,3623
4575,-112.116806,33.5346157,2129,27TH AVE & OCOTILLO RD,Phoenix,,-112.116806,33.5346157,AZ, , , ,76,1,1625.0023,,AggieReverseGeocoder,,4.01,15602060,6643 N 27TH AVE,Phoenix,AZ,85017,1222
4576,-112.117957,33.630378,2130,28TH AVE & KATHLEEN RD,Phoenix,,-112.117957,33.630378,AZ, , , ,77,1,1000.0026,,AggieReverseGeocoder,,4.01,20742256,16001 N 28TH AVE,Phoenix,AZ,85053,4050
4577,-112.1181542,33.62756521,2131,28TH AVE & 29TH AVE,Phoenix,,-112.1181542,33.62756521,AZ, , , ,78,1,1015.6564,,AggieReverseGeocoder,,4.01,20742257,15601 N 28TH AVE,Phoenix,AZ,85053,4061
4578,-112.118636,33.6355,2132,28TH AVE & KELTON LN,Phoenix,,-112.118636,33.6355,AZ, , , ,79,1,999.979,,AggieReverseGeocoder,,4.01,20742262,16404 N BLACK CANYON HWY,Phoenix,AZ,85053,4058
4579,-112.120007,33.596798,2133,28TH DR & CACTUS RD,Phoenix,,-112.120007,33.596798,AZ, , , ,80,1,703.1297,,AggieReverseGeocoder,,4.01,14921001Q,12201 N 28TH DR,Glendale,AZ,85029,2430
4580,-112.119506,33.600298,2134,28TH DR & LARKSPUR DR,Phoenix,,-112.119506,33.600298,AZ, , , ,81,1,750.0017,,AggieReverseGeocoder,,4.01,14921013B,12602 N 28TH DR,Glendale,AZ,85029,1337
4581,-112.119949,33.594308,2135,28TH DR & LAUREL LN,Phoenix,,-112.119949,33.594308,AZ, , , ,82,1,687.502,,AggieReverseGeocoder,,4.01,14917141A,11839 N 28TH DR,Glendale,AZ,85029,3313
4582,-112.122006,33.582298,2136,28TH DR & PEORIA AVE,Phoenix,,-112.122006,33.582298,AZ, , , ,83,1,671.8747,,AggieReverseGeocoder,,4.01,14917153B,2860 W PEORIA AVE,Glendale,AZ,85029,5218
4583,-112.1190677,33.59088525,2137,28TH DR & 11439 N,Phoenix,,-112.1190677,33.59088525,AZ, , , ,84,1,296.8745,,AggieReverseGeocoder,,4.01,14963288A,11459 N 28TH DR,Glendale,AZ,85029,4350
4584,-112.119656,33.602304,2138,28TH DR & WINDROSE DR,Phoenix,,-112.119656,33.602304,AZ, , , ,85,1,656.276,,AggieReverseGeocoder,,4.01,14921014J,12815 N 28TH DR,Glendale,AZ,85029,1318
4585,-112.12199,33.585291,2139,NBD 28TH DR FS MERCER LN,Phoenix,,-112.12199,33.585291,AZ, , , ,86,1,687.4767,,AggieReverseGeocoder,,4.01,14917613,11006 N 28TH AVE,Glendale,AZ,85029,4419
4586,-112.121006,33.637499,2151,29TH AVE & PHELPS RD,Phoenix,,-112.121006,33.637499,AZ, , , ,87,1,921.8775,,AggieReverseGeocoder,,4.01,20739989,2834 W KELTON LN,Phoenix,AZ,85053,3028
4587,-112.120205,33.620997,2152,29TH AVE & BANFF LN,Phoenix,,-112.120205,33.620997,AZ, , , ,88,1,312.4993,,AggieReverseGeocoder,,4.01,20736069,14827 N 29TH AVE,Phoenix,AZ,85053,4920
4588,-112.120652,33.619501,2153,29TH AVE & COUNTRY GABLES DR,Phoenix,,-112.120652,33.619501,AZ, , , ,89,1,937.5034,,AggieReverseGeocoder,,4.01,20736034E,2828 W COUNTRY GABLES DR,Phoenix,AZ,85053,4904
4589,-112.120798,33.568789,2154,29TH AVE & DUNLAP AVE,Phoenix,,-112.120798,33.568789,AZ, , , ,90,1,671.8754,,AggieReverseGeocoder,,4.01,14913005Y,2820 W DUNLAP AVE,Glendale,AZ,85051,3426
4590,-112.1202273,33.6256381,2157,29TH AVE & GREENWAY RD,Phoenix,,-112.1202273,33.6256381,AZ, , , ,91,1,953.126,,AggieReverseGeocoder,,4.01,20742205B,15401 N 29TH AVE,Phoenix,AZ,85053,4001
4591,-112.1250054,33.60710989,2160,31ST AVE & WILLOW AVE,Phoenix,,-112.1250054,33.60710989,AZ, , , ,92,1,296.8589,,AggieReverseGeocoder,,4.01,14923020,3045 W THUNDERBIRD RD,Phoenix,AZ,85053,5821
4592,-112.125007,33.617798,2161,31ST AVE & ACOMA DR,Phoenix,,-112.125007,33.617798,AZ, , , ,93,1,312.4989,,AggieReverseGeocoder,,4.01,20707155,3054 W ACOMA DR,Phoenix,AZ,85053,5706
4593,-112.125006,33.614797,2166,31ST AVE & HEARN RD,Phoenix,,-112.125006,33.614797,AZ, , , ,94,1,328.1284,,AggieReverseGeocoder,,4.01,20707031,3054 W HEARN RD,Phoenix,AZ,85053,5724
4594,-112.125207,33.603998,2169,31ST AVE & SWEETWATER AVE,Phoenix,,-112.125207,33.603998,AZ, , , ,95,1,718.7471,,AggieReverseGeocoder,,4.01,14923010,2902 W SWEETWATER AVE,Glendale,AZ,85029,1398
4595,-112.125005,33.611697,2171,31ST AVE & CALAVAR RD,Phoenix,,-112.125005,33.611697,AZ, , , ,96,1,312.4999,,AggieReverseGeocoder,,4.01,20707009,13817 N 31ST AVE,Phoenix,AZ,85053,5747
4596,-112.012809,33.46296524,2173,32ND ST & BELLEVIEW ST,Phoenix,,-112.012809,33.46296524,AZ, , , ,97,1,671.8734,,AggieReverseGeocoder,,4.01,12173036,1326 N 32ND ST,Tempe,AZ,85008,4803
4597,-112.012964,33.579204,2174,32ND ST & CHERYL DR,Phoenix,,-112.012964,33.579204,AZ, , , ,98,1,656.251,,AggieReverseGeocoder,,4.01,16502006K,10211 N 32ND ST,New River,AZ,85028,3828
4598,-112.0127848,33.45471814,2175,NB N 32ND ST NS E FILLMORE ST,Phoenix,,-112.0127848,33.45471814,AZ, , , ,99,1,625.003,,AggieReverseGeocoder,,4.01,12117029A,519 N 32ND PL,Tempe,AZ,85008,6212
4599,-112.013206,33.619197,2176,32ND ST & ACOMA DR,Phoenix,,-112.013206,33.619197,AZ, , , ,100,1,671.8755,,AggieReverseGeocoder,,4.01,21469143A,14604 N 32ND PL,Phoenix,AZ,85032,5101
4600,-112.013436,33.63750343,2177,32ND ST & AIRE LIBRE AVE,Phoenix,,-112.013436,33.63750343,AZ, , , ,101,1,906.2499,,AggieReverseGeocoder,,4.01,21432010C,16402 N 32ND PL,Phoenix,AZ,85032,3105
4601,-112.0132855,33.64100816,2178,32ND ST & BELL RD,Phoenix,,-112.0132855,33.64100816,AZ, , , ,102,1,906.2496,,AggieReverseGeocoder,,4.01,21401237E,3202 E BELL RD,Phoenix,AZ,85032,2727
4602,-112.0129748,33.59741371,2179,32ND ST & CACTUS RD,Phoenix,,-112.0129748,33.59741371,AZ, , , ,103,1,687.5005,,AggieReverseGeocoder,,4.01,16601019,3202 E CACTUS RD,Phoenix,AZ,85032,7233
4603,-112.013454,33.644498,2180,32ND ST & CAMPO BELLO DR,Phoenix,,-112.013454,33.644498,AZ, , , ,104,1,906.2501,,AggieReverseGeocoder,,4.01,21401523,3202 E CAMPO BELLO DR,Phoenix,AZ,85032,2062
4604,-112.013026,33.590205,2181,32ND ST & CHOLLA ST,Phoenix,,-112.013026,33.590205,AZ, , , ,105,1,656.2513,,AggieReverseGeocoder,,4.01,16633549,11624 N 32ND PL,New River,AZ,85028,2001
4605,-112.012805,33.491999,2182,32ND ST & CLARENDON AVE,Phoenix,,-112.012805,33.491999,AZ, , , ,106,1,843.7509,,AggieReverseGeocoder,,4.01,12734131,3202 E CLARENDON AVE,Maricopa,AZ,85018,5708
4606,-112.012807,33.48458263,2183,32ND ST & EARLL DR,Phoenix,,-112.012807,33.48458263,AZ, , , ,107,1,671.8757,,AggieReverseGeocoder,,4.01,12732043,3101 N 32ND ST,Maricopa,AZ,85018,6201
4607,-112.013177,33.608201,2184,32ND ST & EMILE ZOLA AVE,Phoenix,,-112.013177,33.608201,AZ, , , ,108,1,687.501,,AggieReverseGeocoder,,4.01,16651001,3202 E EMILE ZOLA AVE,Phoenix,AZ,85032,6119
4608,-112.012806,33.499197,2185,32ND ST & GLENROSA AVE,Phoenix,,-112.012806,33.499197,AZ, , , ,109,1,296.8729,,AggieReverseGeocoder,,4.01,17028147,3200 E GLENROSA AVE,Maricopa,AZ,85018,3911
4609,-112.0131533,33.62691787,2186,32ND ST & GREENWAY RD,Phoenix,,-112.0131533,33.62691787,AZ, , , ,110,1,671.8758,,AggieReverseGeocoder,,4.01,21435227,3212 E GREENWAY RD,Phoenix,AZ,85032,4543
4610,-112.013498,33.648794,2187,32ND ST & GROVERS AVE,Phoenix,,-112.013498,33.648794,AZ, , , ,111,1,906.2521,,AggieReverseGeocoder,,4.01,21401881C,17811 N 32ND ST,Phoenix,AZ,85032,1201
4611,-112.0131849,33.61581174,2188,32ND ST & HEARN RD,Phoenix,,-112.0131849,33.61581174,AZ, , , ,112,1,671.8776,,AggieReverseGeocoder,,4.01,21461001,14201 N 32ND ST,Phoenix,AZ,85032,5024
4612,-112.012871,33.495503,2189,32ND ST & INDIAN SCHOOL RD,Phoenix,,-112.012871,33.495503,AZ, , , ,113,1,843.7754,,AggieReverseGeocoder,,4.01,17029082A,3208 E INDIAN SCHOOL RD,Maricopa,AZ,85018,5012
4613,-112.0128027,33.46617292,2190,32ND ST & MCDOWELL RD,Phoenix,,-112.0128027,33.46617292,AZ, , , ,114,1,656.2319,,AggieReverseGeocoder,,4.01,12019131N,3202 E MCDOWELL RD,Tempe,AZ,85008,3842
