,Unnamed: 0,X,Y,StopID,Location,Juris,Type_,Long,Lat,Zipcode,City,Street Address
28,28,-111.80522083043002,33.4441285372074,4791.0,STAPLEY DR & MCLELLAN RD,Mesa,Standard,-111.80522083043002,33.4441285372074, , , 
29,29,-111.80529112037,33.441089413751605,4797.0,STAPLEY DR & HALIFAX ST,Mesa,Standard,-111.80529112037,33.441089413751605, , , 
30,30,-111.805417338394,33.4366314830577,4795.0,STAPLEY DR & BROWN RD,Mesa,Standard,-111.805417338394,33.4366314830577, , , 
31,31,-111.805411958697,33.433809893361,4796.0,STAPLEY DR & FAIRFIELD ST,Mesa,Standard,-111.805411958697,33.433809893361, , , 
32,32,-111.805406249358,33.4300153093271,4794.0,STAPLEY DR & 8TH PL,Mesa,Standard,-111.805406249358,33.4300153093271, , , 
33,33,-111.805417707419,33.4254549755571,4793.0,STAPLEY DR & 6TH ST,Mesa,Standard,-111.805417707419,33.4254549755571, , , 
34,34,-111.805414606689,33.422136200592,4799.0,STAPLEY DR & UNIVERSITY DR,Mesa,Standard,-111.805414606689,33.422136200592, , , 
35,35,-111.80542148907,33.4186340916769,4792.0,STAPLEY DR & 2ND ST,Mesa,Standard,-111.80542148907,33.4186340916769, , , 
36,36,-111.805436900532,33.414757262734604,5303.0,STAPLEY DR & MAIN ST,Mesa,Standard,-111.805436900532,33.414757262734604, , , 
37,37,-111.80541216339701,33.4108651078293,5296.0,STAPLEY DR & JARVIS AVE,Mesa,Standard,-111.80541216339701,33.4108651078293, , , 
38,38,-111.805462187148,33.4075185072117,5299.0,STAPLEY DR & BROADWAY RD,Mesa,Standard,-111.805462187148,33.4075185072117, , , 
39,39,-111.80548580051001,33.4038907114484,5297.0,STAPLEY DR & 6TH AVE,Mesa,Standard,-111.80548580051001,33.4038907114484, , , 
40,40,-111.805498007983,33.4003055379151,5298.0,STAPLEY DR & 8TH AVE,Mesa,Standard,-111.805498007983,33.4003055379151, , , 
41,41,-111.805583336522,33.3960442921053,5300.0,STAPLEY DR & EMERALD AVE,Mesa,Standard,-111.805583336522,33.3960442921053, , , 
42,42,-111.805594149011,33.3930144477176,5304.0,STAPLEY DR & SOUTHERN AVE,Mesa,Standard,-111.805594149011,33.3930144477176, , , 
43,43,-111.80570783833599,33.3887780967489,5301.0,STAPLEY DR & HARMONY AVE,Mesa,Standard,-111.80570783833599,33.3887780967489, , , 
44,44,-111.807044350975,33.3826457715732,8101.0,INVERNESS AVE & STAPLEY DR,Mesa,Standard,-111.807044350975,33.3826457715732, , , 
45,45,-111.80703538828399,33.3794225228431,9467.0,STAPLEY DR & BASELINE RD,Mesa,Standard,-111.80703538828399,33.3794225228431, , , 
46,46,-111.80563223312099,33.3826654306703,3103.0,STAPLEY DR & INVERNESS AVE,Mesa,Standard,-111.80563223312099,33.3826654306703, , , 
47,47,-111.805343110646,33.3895314608751,3558.0,STAPLEY DR & HILTON AVE,Mesa,Standard,-111.805343110646,33.3895314608751, , , 
48,48,-111.805299471252,33.3937681678118,3560.0,STAPLEY DR & SOUTHERN AVE,Mesa,Standard,-111.805299471252,33.3937681678118, , , 
49,50,-111.787822349501,33.4336347362607,2888.0,GILBERT RD & ENCANTO ST,Mesa,Standard,-111.787822349501,33.4336347362607, , , 
50,51,-111.78793510088998,33.427296394917995,2886.0,GILBERT RD & DECATUR ST,Mesa,Standard,-111.78793510088998,33.427296394917995, , , 
51,53,-111.805168011162,33.415472988772,3105.0,STAPLEY DR & MAIN ST,Mesa,Standard,-111.805168011162,33.415472988772, , , 
52,54,-111.78811149130199,33.4084077948636,3361.0,GILBERT RD & BROADWAY RD,Mesa,Standard,-111.78811149130199,33.4084077948636, , , 
53,55,-111.788148795305,33.4297727157978,4596.0,GILBERT RD & 8TH ST,Mesa,Standard,-111.788148795305,33.4297727157978, , , 
54,56,-111.68372347603001,33.4669116841607,9370.0,N POWER RD & E MCDOWELL RD,Mesa,Standard,-111.68372347603001,33.4669116841607, , , 
55,58,-111.684106510612,33.437959002685105,3027.0,POWER RD & BROWN RD,Mesa,Standard,-111.684106510612,33.437959002685105, , , 
56,59,-111.789450319354,33.459561816858894,9146.0,N GILBERT RD & E HERMOSA VISTA,Mesa,Standard,-111.789450319354,33.459561816858894, , , 
57,70,-111.684600081481,33.426493029488,8886.0,Power Rd & Decatur St,Mesa,Standard,-111.684600081481,33.426493029488, , , 
58,71,-111.68418339287201,33.4327292518043,3025.0,POWER RD & ENSENADA ST,Mesa,Standard,-111.68418339287201,33.4327292518043, , , 
59,72,-111.684543187154,33.4320251305447,8887.0,Power RD & Ensenada St,Mesa,Standard,-111.684543187154,33.4320251305447, , , 
60,74,-111.788385764512,33.4221460236508,4610.0,GILBERT RD & UNIVERSITY DR,Mesa,Standard,-111.788385764512,33.4221460236508, , , 
61,75,-111.788477086019,33.396985368599,5093.0,GILBERT RD & EMERALD AVE,Mesa,Standard,-111.788477086019,33.396985368599, , , 
62,76,-111.78853946584299,33.4074493622242,5091.0,GILBERT RD & BROADWAY RD,Mesa,Standard,-111.78853946584299,33.4074493622242, , , 
63,80,-111.68454624822901,33.3943466946745,3481.0,POWER RD & SOUTHERN AVE,Mesa,Standard,-111.68454624822901,33.3943466946745, , , 
64,81,-111.804937447745,33.4445289868643,3106.0,STAPLEY DR & MCLELLAN RD,Mesa,Standard,-111.804937447745,33.4445289868643, , , 
65,82,-111.68433698280899,33.4165026497028,3031.0,POWER RD & MAIN ST,Mesa,Standard,-111.68433698280899,33.4165026497028, , , 
66,83,-111.686953402342,33.336584037405,8878.0,Power Rd & Warner Rd,Mesa,Standard,-111.686953402342,33.336584037405, , , 
67,84,-111.78815964052,33.3902031836348,3363.0,GILBERT RD & HAMPTON AVE,Mesa,Standard,-111.78815964052,33.3902031836348, , , 
68,85,-111.788016763339,33.4196298010275,2898.0,MAIN ST & UNIVERSITY DR,Mesa,Standard,-111.788016763339,33.4196298010275, , , 
69,87,-111.787853857865,33.4510782029525,4608.0,GILBERT RD & MCKELLIPS RD,Mesa,Standard,-111.787853857865,33.4510782029525, , , 
70,88,-111.684502274219,33.3994052165531,3474.0,POWER RD & VIA ROSSMOOR BLVD,Mesa,Standard,-111.684502274219,33.3994052165531, , , 
71,90,-111.684761505562,33.408116200592104,5216.0,POWER RD & BROADWAY RD,Mesa,Standard,-111.684761505562,33.408116200592104, , , 
72,91,-111.80514909373801,33.4339463447256,3098.0,STAPLEY DR & FAIRFIELD ST,Mesa,Standard,-111.80514909373801,33.4339463447256, , , 
73,93,-111.78808082301902,33.433604482744606,4602.0,GILBERT RD & FAIRFIELD ST,Mesa,Standard,-111.78808082301902,33.433604482744606, , , 
74,95,-111.787910769799,33.4234034739444,2895.0,GILBERT RD & UNIVERSITY DR,Mesa,Standard,-111.787910769799,33.4234034739444, , , 
75,96,-111.68431882742901,33.447784775292895,4722.0,POWER RD & INGLEWOOD ST,Mesa,Standard,-111.68431882742901,33.447784775292895, , , 
76,98,-111.68424138801399,33.4235421539109,3032.0,POWER RD & UNIVERSITY DR,Mesa,Standard,-111.68424138801399,33.4235421539109, , , 
77,99,-111.684944639899,33.3935519559004,5220.0,POWER RD & SOUTHERN AVE,Mesa,Standard,-111.684944639899,33.3935519559004, , , 
78,101,-111.80514718847701,33.4299813204818,3100.0,STAPLEY DR & 8TH ST,Mesa,Standard,-111.80514718847701,33.4299813204818, , , 
79,102,-111.78741560450199,33.456250818489195,9145.0,N GILBERT RD & E LOCKWOOD ST,Mesa,Standard,-111.78741560450199,33.456250818489195, , , 
80,103,-111.78788263767099,33.4304123897902,2885.0,GILBERT RD & ADOBE ST,Mesa,Standard,-111.78788263767099,33.4304123897902, , , 
81,104,-111.788533789377,33.3928630228436,5097.0,GILBERT RD & SOUTHERN AVE,Mesa,Standard,-111.788533789377,33.3928630228436, , , 
82,105,-111.683338966532,33.4709359974428,9090.0,POWER RD PARK AND RIDE,Mesa,Standard,-111.683338966532,33.4709359974428, , , 
83,109,-111.788090741445,33.3942479785644,3368.0,GILBERT RD & SOUTHERN AVE,Mesa,Standard,-111.788090741445,33.3942479785644, , , 
84,111,-111.685008457925,33.390853600366604,5222.0,POWER RD & HAMPTON AVE,Mesa,Standard,-111.685008457925,33.390853600366604, , , 
85,113,-111.788252797148,33.4264384387506,4600.0,GILBERT RD & DECATUR ST,Mesa,Standard,-111.788252797148,33.4264384387506, , , 
86,114,-111.68466540919901,33.4185909706987,4719.0,POWER RD & ALBANY ST,Mesa,Standard,-111.68466540919901,33.4185909706987, , , 
87,115,-111.827461970062,33.4295319021242,9587.0,8TH ST- FITCH PARK,Mesa,Standard,-111.827461970062,33.4295319021242, , , 
88,116,-111.798532895951,33.4513500164297,9588.0,BARKLEY & MCKELLIPS,Mesa,Standard,-111.798532895951,33.4513500164297, , , 
89,117,-111.684356990038,33.4443673290144,9590.0,POWER RD & MCLELLAN RD,Mesa,Standard,-111.684356990038,33.4443673290144, , , 
90,118,-111.68400917717501,33.4441396253463,9591.0,POWER RD & MCLELLAN RD,Mesa,Standard,-111.68400917717501,33.4441396253463, , , 
91,120,-111.805142951473,33.4372927954465,3101.0,STAPLEY DR & BROWN RD,Mesa,Standard,-111.805142951473,33.4372927954465, , , 
92,121,-111.78792912618799,33.439892054782,4603.0,GILBERT RD & GRANDVIEW ST,Mesa,Standard,-111.78792912618799,33.439892054782, , , 
93,123,-111.684489115066,33.43674964071,4721.0,POWER RD & BROWN RD,Mesa,Standard,-111.684489115066,33.43674964071, , , 
94,124,-111.78788559937401,33.4440932291909,4609.0,GILBERT RD & MCLELLAN RD,Mesa,Standard,-111.78788559937401,33.4440932291909, , , 
95,125,-111.684834616751,33.3986279493442,5218.0,POWER RD & VIA ROSSMOOR BLVD,Mesa,Standard,-111.684834616751,33.3986279493442, , , 
96,126,-111.787644479999,33.4442843016488,9143.0,N GILBERT RD & E HALE ST,Mesa,Standard,-111.787644479999,33.4442843016488, , , 
97,127,-111.788463396407,33.4114489009891,5088.0,GILBERT RD & 2ND AVE,Mesa,Standard,-111.788463396407,33.4114489009891, , , 
98,128,-111.80516694489201,33.4262055331939,3108.0,STAPLEY DR & DOVER ST,Mesa,Standard,-111.80516694489201,33.4262055331939, , , 
99,129,-111.683924255272,33.451995083914596,9504.0,MCKELLIPS & POWER RD,Mesa,Standard,-111.683924255272,33.451995083914596, , , 
100,133,-111.789420045879,33.4589647190624,4605.0,GILBERT RD & HERMOSA VISTA DR ,Mesa,Standard,-111.789420045879,33.4589647190624, , , 
101,134,-111.80518552938,33.419069013287604,3099.0,STAPLEY DR & 2ND ST,Mesa,Standard,-111.80518552938,33.419069013287604, , , 
102,135,-111.78817286986201,33.3840596010143,3371.0,GILBERT RD & INVERNESS AVE,Mesa,Standard,-111.78817286986201,33.3840596010143, , , 
103,136,-111.684155245942,33.4659058316972,8634.0,POWER RD & MCDOWELL RD,Mesa,Standard,-111.684155245942,33.4659058316972, , , 
104,137,-111.788502452358,33.4148395808063,5095.0,GILBERT RD & MAIN ST,Mesa,Standard,-111.788502452358,33.4148395808063, , , 
105,138,-111.68437173958901,33.4510881180378,4723.0,POWER RD & MCKELLIPS RD,Mesa,Standard,-111.68437173958901,33.4510881180378, , , 
106,140,-111.684229865352,33.458698424116804,9140.0,N POWER RD & E HERMOSA VISTA DR,Mesa,Standard,-111.684229865352,33.458698424116804, , , 
107,142,-111.80482014338101,33.4484544331615,3104.0,STAPLEY DR & JENSEN ST,Mesa,Standard,-111.80482014338101,33.4484544331615, , , 
108,144,-111.80384632071501,33.451337951518695,533.0,MCKELLIPS RD & STAPLEY DR,Mesa,Standard,-111.80384632071501,33.451337951518695, , , 
109,145,-111.80529969577299,33.3964931890655,3557.0,STAPLEY DR & EMERALD AVE,Mesa,Standard,-111.80529969577299,33.3964931890655, , , 
110,146,-111.78744201516399,33.4522291714083,9144.0,N GILBERT RD & E MCKELLIPS RD,Mesa,Standard,-111.78744201516399,33.4522291714083, , , 
111,147,-111.78632747286801,33.46750544193,9089.0,GILBERT MCDOWELL PARK AND RIDE,Mesa,Park and Ride,-111.78632747286801,33.46750544193, , , 
112,148,-111.805260547403,33.4008439216858,3555.0,STAPLEY DR & 8TH AVE,Mesa,Standard,-111.805260547403,33.4008439216858, , , 
113,149,-111.67733115575399,33.3096721718088,9433.0,INNOVATION WAY N & S TWINING,Mesa,Standard,-111.67733115575399,33.3096721718088, , , 
114,150,-111.66933406328,33.3080758056252,9503.0,PHX-MESA GATEWAY AIRPORT,Mesa,Standard,-111.66933406328,33.3080758056252, , , 
115,151,-111.78807415788602,33.4368168157559,4599.0,GILBERT RD & BROWN RD,Mesa,Standard,-111.78807415788602,33.4368168157559, , , 
116,152,-111.684707850241,33.415196496991804,5217.0,POWER RD & MAIN ST,Mesa,Standard,-111.684707850241,33.415196496991804, , , 
117,153,-111.684176849295,33.462161482093805,9139.0,N POWER RD & E MELROSE ST,Mesa,Standard,-111.684176849295,33.462161482093805, , , 
118,156,-111.670917720655,33.3104076542497,8981.0,SOSSAMAN & TAHOE AV,Mesa,Standard,-111.670917720655,33.3104076542497, , , 
119,157,-111.68424368983,33.4271740536566,3028.0,POWER RD & DECATUR ST,Mesa,Standard,-111.68424368983,33.4271740536566, , , 
120,158,-111.80506673412201,33.4400425445464,3102.0,STAPLEY DR & GRANDVIEW ST,Mesa,Standard,-111.80506673412201,33.4400425445464, , , 
121,161,-111.78849875130301,33.400484417368105,5090.0,GILBERT RD & 8TH AVE,Mesa,Standard,-111.78849875130301,33.400484417368105, , , 
122,162,-111.788509906086,33.3895954003221,5094.0,GILBERT RD & HAMPTON AVE,Mesa,Standard,-111.788509906086,33.3895954003221, , , 
123,163,-111.80505746253,33.4228180017271,3107.0,STAPLEY DR & UNIVERSITY DR,Mesa,Standard,-111.80505746253,33.4228180017271, , , 
124,164,-111.788139418459,33.379593773756,3359.0,GILBERT RD & BASELINE RD,Mesa,Standard,-111.788139418459,33.379593773756, , , 
125,165,-111.788146391051,33.401188231066996,3365.0,GILBERT RD & PUEBLO AVE,Mesa,Standard,-111.788146391051,33.401188231066996, , , 
126,166,-111.683907120938,33.4494119127513,3030.0,POWER RD & JENSEN ST,Mesa,Standard,-111.683907120938,33.4494119127513, , , 
127,169,-111.675131282981,33.312651082430804,8894.0,Sossaman & Avery,Mesa,Standard,-111.675131282981,33.312651082430804, , , 
128,170,-111.787783507393,33.4557129469234,4607.0,GILBERT RD & E LOCKWOOD ST ,Mesa,Standard,-111.787783507393,33.4557129469234, , , 
129,172,-111.684500350427,33.3911238448355,3479.0,POWER RD & HAMPTON AVE,Mesa,Standard,-111.684500350427,33.3911238448355, , , 
130,174,-111.78849895471501,33.404204657933505,5089.0,GILBERT RD & 6TH AVE,Mesa,Standard,-111.78849895471501,33.404204657933505, , , 
131,175,-111.788380139735,33.4190244828542,4614.0,UNIVERSITY DR & MAIN ST,Mesa,Standard,-111.788380139735,33.4190244828542, , , 
132,176,-111.80519683014299,33.4082482110976,3556.0,STAPLEY DR & BROADWAY RD,Mesa,Standard,-111.80519683014299,33.4082482110976, , , 
133,177,-111.80519238571699,33.4105274079722,3559.0,STAPLEY DR & JARVIS AVE,Mesa,Standard,-111.80519238571699,33.4105274079722, , , 
134,178,-111.78776142791,33.4376931274931,9141.0,N GILBERT RD & E BROWN RD,Mesa,Standard,-111.78776142791,33.4376931274931, , , 
135,179,-111.78805428835399,33.4158815333508,2893.0,GILBERT RD & MAIN ST,Mesa,Standard,-111.78805428835399,33.4158815333508, , , 
136,180,-111.78773613372101,33.4395456266966,9142.0,N GILBERT RD & E GARY ST,Mesa,Standard,-111.78773613372101,33.4395456266966, , , 
137,182,-111.78851568957,33.3836161650427,5106.0,GILBERT RD & INTREPID AVE,Mesa,Standard,-111.78851568957,33.3836161650427, , , 
138,184,-111.788107700875,33.4113479782192,3360.0,GILBERT RD & BAYBERRY AVE,Mesa,Standard,-111.788107700875,33.4113479782192, , , 
139,185,-111.68428721812599,33.4185462975917,3026.0,POWER RD & ALBANY ST,Mesa,Standard,-111.68428721812599,33.4185462975917, , , 
140,187,-111.80524399512,33.404452790558096,3554.0,STAPLEY DR & 6TH AVE,Mesa,Standard,-111.80524399512,33.404452790558096, , , 
141,192,-111.683825295805,33.4626209809148,9138.0,N POWER RD & E MELROSE ST,Mesa,Standard,-111.683825295805,33.4626209809148, , , 
142,241,-111.683847948151,33.4592052550813,9595.0,POWER RD & HERMOSA VISTA,Mesa,Standard,-111.683847948151,33.4592052550813, , , 
143,332,-111.92653806941,33.4579725466934,4752.0,SCOTTSDALE RD & CONTINENTAL DR,Tempe,Standard,-111.92653806941,33.4579725466934, , , 
144,333,-111.92558988346501,33.451063032795,532.0,MCKELLIPS RD & SCOTTSDALE RD,Tempe,Standard,-111.92558988346501,33.451063032795, , , 
145,342,-111.870345341715,33.415729580607,8758.0,SYCAMORE/MAIN ST TRANSIT CENTER,Mesa,Transit Center,-111.870345341715,33.415729580607, , , 
146,343,-111.840107736531,33.4145175009168,5067.0,COUNTRY CLUB DR & MAIN ST,Mesa,Standard,-111.840107736531,33.4145175009168, , , 
147,344,-111.840226320798,33.406028786662304,5064.0,COUNTRY CLUB DR & BROADWAY FRONTAGE RD,Mesa,LINK,-111.840226320798,33.406028786662304, , , 
148,345,-111.840237218211,33.4001398648762,5063.0,COUNTRY CLUB DR & 8TH AVE,Mesa,Standard,-111.840237218211,33.4001398648762, , , 
149,346,-111.84024107340299,33.396601652841895,5065.0,COUNTRY CLUB DR & EMERALD AVE,Mesa,Standard,-111.84024107340299,33.396601652841895, , , 
150,347,-111.84029144908101,33.3926316133196,5068.0,COUNTRY CLUB DR & SOUTHERN AVE,Mesa,LINK,-111.84029144908101,33.3926316133196, , , 
151,348,-111.840265214563,33.3886657972989,5061.0,COUNTRY CLUB DR & HAMPTON AVE,Mesa,Standard,-111.840265214563,33.3886657972989, , , 
152,349,-111.84032195961399,33.3818254842947,9505.0,S COUNTRY CLUB & W JUANITA,Mesa,LINK,-111.84032195961399,33.3818254842947, , , 
153,350,-111.84238242119801,33.3817335083704,9088.0,WEST MESA PARK AND RIDE,Mesa,Park and Ride,-111.84238242119801,33.3817335083704, , , 
154,351,-111.841742558438,33.37818375005,9375.0,COUNTRY CLUB DR & BASELINE RD,Mesa,Standard,-111.841742558438,33.37818375005, , , 
155,352,-111.842193611567,33.3680451478942,8066.0,COUNTRY CLUB DR & MESETO AVE,Mesa,LINK,-111.842193611567,33.3680451478942, , , 
156,353,-111.842037024275,33.3637425219217,8067.0,COUNTRY CLUB DR & GUADALUPE RD,Mesa,Standard,-111.842037024275,33.3637425219217, , , 
157,394,-111.839924658295,33.3826679066393,7821.0,COUNTRY CLUB DR & JUANITA AVE,Mesa,LINK,-111.839924658295,33.3826679066393, , , 
158,395,-111.839917280702,33.390950701406496,3334.0,COUNTRY CLUB DR & HAMPTON AVE,Mesa,Standard,-111.839917280702,33.390950701406496, , , 
159,396,-111.839830630028,33.394041373056396,3335.0,COUNTRY CLUB DR & SOUTHERN AVE,Mesa,LINK,-111.839830630028,33.394041373056396, , , 
160,397,-111.839908152148,33.3972843749159,3331.0,COUNTRY CLUB DR & 10TH AVE,Mesa,Standard,-111.839908152148,33.3972843749159, , , 
161,398,-111.839919407842,33.401323168634704,3333.0,COUNTRY CLUB DR & 8TH AVE,Mesa,Standard,-111.839919407842,33.401323168634704, , , 
162,399,-111.839870363088,33.40529919329001,3336.0,COUNTRY CLUB DR & 6TH DR,Mesa,LINK,-111.839870363088,33.40529919329001, , , 
163,400,-111.839744384965,33.413406801701996,3332.0,COUNTRY CLUB DR & 1ST AVE,Mesa,Standard,-111.839744384965,33.413406801701996, , , 
164,401,-111.839757561951,33.415628918188,2863.0,COUNTRY CLUB DR & MAIN ST,Mesa,LINK,-111.839757561951,33.415628918188, , , 
165,402,-111.83981191905701,33.417942104671695,2857.0,COUNTRY CLUB DR & 1ST ST,Mesa,Standard,-111.83981191905701,33.417942104671695, , , 
166,403,-111.83976933840599,33.4228938446818,2865.0,COUNTRY CLUB DR & UNIVERSITY DR,Mesa,Standard,-111.83976933840599,33.4228938446818, , , 
167,404,-111.839798035485,33.4263602698986,2858.0,COUNTRY CLUB DR & 6TH ST,Mesa,Standard,-111.839798035485,33.4263602698986, , , 
168,405,-111.83976154218901,33.430003758347,2859.0,COUNTRY CLUB DR & 8TH ST,Mesa,Standard,-111.83976154218901,33.430003758347, , , 
169,406,-111.839754582057,33.43269107169,2860.0,COUNTRY CLUB DR & 9TH PL,Mesa,Standard,-111.839754582057,33.43269107169, , , 
170,407,-111.839728226398,33.4354500978543,2861.0,COUNTRY CLUB DR & BROWN RD,Mesa,Standard,-111.839728226398,33.4354500978543, , , 
171,408,-111.83970182824899,33.439671877341496,2856.0,COUNTRY CLUB DR & 13TH PL,Mesa,Standard,-111.83970182824899,33.439671877341496, , , 
172,409,-111.83964840916201,33.444399330805396,2864.0,COUNTRY CLUB DR & MCLELLAN RD,Mesa,Standard,-111.83964840916201,33.444399330805396, , , 
173,410,-111.83962422787,33.448542139917,2862.0,COUNTRY CLUB DR & JUNIPER ST,Mesa,Standard,-111.83962422787,33.448542139917, , , 
174,411,-111.839269329284,33.4512982564548,1517.0,MCKELLIPS RD & COUNTRY CLUB DR,Mesa,Standard,-111.839269329284,33.4512982564548, , , 
175,412,-111.831283748105,33.450919857406895,4501.0,CENTER ST & MCKELLIPS RD,Mesa,Standard,-111.831283748105,33.450919857406895, , , 
176,413,-111.83127949450301,33.4469619379775,4500.0,CENTER ST & INGLEWOOD ST,Mesa,Standard,-111.83127949450301,33.4469619379775, , , 
177,414,-111.835156175436,33.444253761438496,6835.0,MCLELLAN RD & GRAND,Mesa,Standard,-111.835156175436,33.444253761438496, , , 
178,415,-111.839986092819,33.4438621452756,4568.0,COUNTRY CLUB DR & MCLELLAN RD,Mesa,Standard,-111.839986092819,33.4438621452756, , , 
179,416,-111.84002992895901,33.4397214965583,4567.0,COUNTRY CLUB DR & FAIRWAY DR,Mesa,Standard,-111.84002992895901,33.4397214965583, , , 
180,417,-111.84009978909,33.434739679763396,4566.0,COUNTRY CLUB DR & BROWN RD,Mesa,Standard,-111.84009978909,33.434739679763396, , , 
181,418,-111.84009661120001,33.4322254115756,4570.0,COUNTRY CLUB DR & 9TH ST,Mesa,Standard,-111.84009661120001,33.4322254115756, , , 
182,419,-111.840132190749,33.4294564582042,4565.0,COUNTRY CLUB DR & 8TH ST,Mesa,Standard,-111.840132190749,33.4294564582042, , , 
183,420,-111.84015626281901,33.426633218355896,4564.0,COUNTRY CLUB DR & 6TH PL,Mesa,Standard,-111.84015626281901,33.426633218355896, , , 
184,421,-111.84017793454201,33.4218253507632,4569.0,COUNTRY CLUB DR & UNIVERSITY DR,Mesa,Standard,-111.84017793454201,33.4218253507632, , , 
185,422,-111.840158156155,33.4170268532643,4563.0,COUNTRY CLUB DR & 1ST ST,Mesa,Standard,-111.840158156155,33.4170268532643, , , 
186,423,-111.82291368918,33.4289474298428,4684.0,MESA DR & 8TH ST,Mesa,Standard,-111.82291368918,33.4289474298428, , , 
187,424,-111.862763856756,33.436379465341304,8936.0,MESA RIVERVIEW,Mesa,Standard,-111.862763856756,33.436379465341304, , , 
188,425,-111.85636000011002,33.436221661798896,9275.0,N ALMA SCHOOL & BASS PRO DR,Mesa,Standard,-111.85636000011002,33.436221661798896, , , 
189,426,-111.856383977516,33.4334241885582,9442.0,N ALMA SCHOOL RD & W MOUNTAIN VIEW DR,Mesa,Standard,-111.856383977516,33.4334241885582, , , 
190,427,-111.85646980861999,33.429033556472696,4427.0,ALMA SCHOOL RD & 8TH ST,Mesa,Standard,-111.85646980861999,33.429033556472696, , , 
191,428,-111.85648369500299,33.4266418594938,4426.0,ALMA SCHOOL RD & 7TH ST,Mesa,Standard,-111.85648369500299,33.4266418594938, , , 
192,429,-111.85662215734101,33.4216069134197,4435.0,ALMA SCHOOL RD & UNIVERSITY DR,Mesa,Standard,-111.85662215734101,33.4216069134197, , , 
193,430,-111.856655019378,33.4187719971718,4438.0,ALMA SCHOOL RD & 2ND ST,Mesa,Standard,-111.856655019378,33.4187719971718, , , 
194,431,-111.856819769401,33.4142787693302,5010.0,ALMA SCHOOL RD & MAIN ST,Mesa,Standard,-111.856819769401,33.4142787693302, , , 
195,432,-111.85691656052201,33.4069087735628,5004.0,ALMA SCHOOL RD & BROADWAY RD,Mesa,Standard,-111.85691656052201,33.4069087735628, , , 
196,433,-111.85704497423599,33.4033565333037,5001.0,ALMA SCHOOL RD & 6TH AVE,Mesa,Standard,-111.85704497423599,33.4033565333037, , , 
197,434,-111.857182180818,33.3999319734679,5002.0,ALMA SCHOOL RD & 8TH AVE,Mesa,Standard,-111.857182180818,33.3999319734679, , , 
198,435,-111.857321073984,33.3964977136005,5006.0,ALMA SCHOOL RD & EMERALD AVE,Mesa,Standard,-111.857321073984,33.3964977136005, , , 
199,436,-111.857394174671,33.3933384463042,5016.0,ALMA SCHOOL RD & SOUTHERN AVE,Mesa,Standard,-111.857394174671,33.3933384463042, , , 
200,437,-111.86008799156299,33.390744132844,974.0,STEWART & GROVE AVE,Mesa,Standard,-111.86008799156299,33.390744132844, , , 
201,438,-111.858154288671,33.383002820253,5008.0,ALMA SCHOOL RD & ISABELLA AVE,Mesa,Standard,-111.858154288671,33.383002820253, , , 
202,439,-111.85996611780199,33.3780961108814,5003.0,ALMA SCHOOL RD & BASELINE RD,Mesa,Standard,-111.85996611780199,33.3780961108814, , , 
203,440,-111.85970421486,33.374357133250605,5009.0,ALMA SCHOOL RD & KILAREA AVE,Mesa,Standard,-111.85970421486,33.374357133250605, , , 
204,441,-111.85953991435301,33.3710511247188,5011.0,ALMA SCHOOL RD & MEDINA AVE,Mesa,Standard,-111.85953991435301,33.3710511247188, , , 
205,442,-111.859386881012,33.367875988722304,5013.0,ALMA SCHOOL RD & MESETO AVE,Mesa,Standard,-111.859386881012,33.367875988722304, , , 
206,443,-111.859270187617,33.3630021048414,5007.0,ALMA SCHOOL RD & GUADALUPE RD,Mesa,Standard,-111.859270187617,33.3630021048414, , , 
207,444,-111.859231369859,33.3599998065855,5014.0,ALMA SCHOOL RD & PECOS AVE,Mesa,Standard,-111.859231369859,33.3599998065855, , , 
208,482,-111.858941600286,33.360614998740694,3289.0,ALMA SCHOOL RD & PECOS AVE,Mesa,Standard,-111.858941600286,33.360614998740694, , , 
209,483,-111.858887318512,33.3649118003377,3282.0,ALMA SCHOOL RD & GUADALUPE RD,Mesa,Standard,-111.858887318512,33.3649118003377, , , 
210,484,-111.859140822591,33.3685448679907,3288.0,ALMA SCHOOL RD & MESETO AVE,Mesa,Standard,-111.859140822591,33.3685448679907, , , 
211,485,-111.859296237145,33.3717855172041,3287.0,ALMA SCHOOL RD & MEDINA AVE,Mesa,Standard,-111.859296237145,33.3717855172041, , , 
212,486,-111.85945735473699,33.3749639039085,3286.0,ALMA SCHOOL RD & KILAREA AVE,Mesa,Standard,-111.85945735473699,33.3749639039085, , , 
213,487,-111.85960208293699,33.3791082069523,3279.0,ALMA SCHOOL RD & BASELINE RD,Mesa,Standard,-111.85960208293699,33.3791082069523, , , 
214,488,-111.857779771227,33.3829737973873,3284.0,ALMA SCHOOL RD & ISABELLA AVE,Mesa,Standard,-111.857779771227,33.3829737973873, , , 
215,489,-111.857046708726,33.388720823601,3283.0,ALMA SCHOOL RD & HOLMES AVE,Mesa,Standard,-111.857046708726,33.388720823601, , , 
216,490,-111.856998761574,33.3936801121771,2728.0,ALMA SCHOOL RD & SOUTHERN AVE,Mesa,Standard,-111.856998761574,33.3936801121771, , , 
217,491,-111.856954949508,33.397043971178604,2720.0,ALMA SCHOOL RD & EMERALD AVE,Mesa,Standard,-111.856954949508,33.397043971178604, , , 
