,X,Y,StopID,Location,Juris,Type_,Long,Lat,State,Zipcode,City,Street Address
43,-111.80570783833599,33.3887780967489,5301.0,STAPLEY DR & HARMONY AVE,Mesa,Standard,-111.80570783833599,33.3887780967489,AZ, , , 
44,-111.807044350975,33.3826457715732,8101.0,INVERNESS AVE & STAPLEY DR,Mesa,Standard,-111.807044350975,33.3826457715732,AZ, , , 
45,-111.80703538828399,33.3794225228431,9467.0,STAPLEY DR & BASELINE RD,Mesa,Standard,-111.80703538828399,33.3794225228431,AZ, , , 
46,-111.80563223312099,33.3826654306703,3103.0,STAPLEY DR & INVERNESS AVE,Mesa,Standard,-111.80563223312099,33.3826654306703,AZ, , , 
47,-111.805343110646,33.3895314608751,3558.0,STAPLEY DR & HILTON AVE,Mesa,Standard,-111.805343110646,33.3895314608751,AZ, , , 
48,-111.805299471252,33.3937681678118,3560.0,STAPLEY DR & SOUTHERN AVE,Mesa,Standard,-111.805299471252,33.3937681678118,AZ, , , 
49,-111.787822349501,33.4336347362607,2888.0,GILBERT RD & ENCANTO ST,Mesa,Standard,-111.787822349501,33.4336347362607,AZ, , , 
50,-111.78793510088998,33.427296394917995,2886.0,GILBERT RD & DECATUR ST,Mesa,Standard,-111.78793510088998,33.427296394917995,AZ, , , 
51,-111.805168011162,33.415472988772,3105.0,STAPLEY DR & MAIN ST,Mesa,Standard,-111.805168011162,33.415472988772,AZ, , , 
52,-111.78811149130199,33.4084077948636,3361.0,GILBERT RD & BROADWAY RD,Mesa,Standard,-111.78811149130199,33.4084077948636,AZ, , , 
53,-111.788148795305,33.4297727157978,4596.0,GILBERT RD & 8TH ST,Mesa,Standard,-111.788148795305,33.4297727157978,AZ, , , 
54,-111.68372347603001,33.4669116841607,9370.0,N POWER RD & E MCDOWELL RD,Mesa,Standard,-111.68372347603001,33.4669116841607,AZ, , , 
55,-111.684106510612,33.437959002685105,3027.0,POWER RD & BROWN RD,Mesa,Standard,-111.684106510612,33.437959002685105,AZ, , , 
56,-111.789450319354,33.459561816858894,9146.0,N GILBERT RD & E HERMOSA VISTA,Mesa,Standard,-111.789450319354,33.459561816858894,AZ, , , 
57,-111.684600081481,33.426493029488,8886.0,Power Rd & Decatur St,Mesa,Standard,-111.684600081481,33.426493029488,AZ, , , 
58,-111.68418339287201,33.4327292518043,3025.0,POWER RD & ENSENADA ST,Mesa,Standard,-111.68418339287201,33.4327292518043,AZ, , , 
59,-111.684543187154,33.4320251305447,8887.0,Power RD & Ensenada St,Mesa,Standard,-111.684543187154,33.4320251305447,AZ, , , 
60,-111.788385764512,33.4221460236508,4610.0,GILBERT RD & UNIVERSITY DR,Mesa,Standard,-111.788385764512,33.4221460236508,AZ, , , 
61,-111.788477086019,33.396985368599,5093.0,GILBERT RD & EMERALD AVE,Mesa,Standard,-111.788477086019,33.396985368599,AZ, , , 
62,-111.78853946584299,33.4074493622242,5091.0,GILBERT RD & BROADWAY RD,Mesa,Standard,-111.78853946584299,33.4074493622242,AZ, , , 
63,-111.68454624822901,33.3943466946745,3481.0,POWER RD & SOUTHERN AVE,Mesa,Standard,-111.68454624822901,33.3943466946745,AZ, , , 
64,-111.804937447745,33.4445289868643,3106.0,STAPLEY DR & MCLELLAN RD,Mesa,Standard,-111.804937447745,33.4445289868643,AZ, , , 
65,-111.68433698280899,33.4165026497028,3031.0,POWER RD & MAIN ST,Mesa,Standard,-111.68433698280899,33.4165026497028,AZ, , , 
66,-111.686953402342,33.336584037405,8878.0,Power Rd & Warner Rd,Mesa,Standard,-111.686953402342,33.336584037405,AZ, , , 
67,-111.78815964052,33.3902031836348,3363.0,GILBERT RD & HAMPTON AVE,Mesa,Standard,-111.78815964052,33.3902031836348,AZ, , , 
68,-111.788016763339,33.4196298010275,2898.0,MAIN ST & UNIVERSITY DR,Mesa,Standard,-111.788016763339,33.4196298010275,AZ, , , 
69,-111.787853857865,33.4510782029525,4608.0,GILBERT RD & MCKELLIPS RD,Mesa,Standard,-111.787853857865,33.4510782029525,AZ, , , 
70,-111.684502274219,33.3994052165531,3474.0,POWER RD & VIA ROSSMOOR BLVD,Mesa,Standard,-111.684502274219,33.3994052165531,AZ, , , 
71,-111.684761505562,33.408116200592104,5216.0,POWER RD & BROADWAY RD,Mesa,Standard,-111.684761505562,33.408116200592104,AZ, , , 
72,-111.80514909373801,33.4339463447256,3098.0,STAPLEY DR & FAIRFIELD ST,Mesa,Standard,-111.80514909373801,33.4339463447256,AZ, , , 
73,-111.78808082301902,33.433604482744606,4602.0,GILBERT RD & FAIRFIELD ST,Mesa,Standard,-111.78808082301902,33.433604482744606,AZ, , , 
74,-111.787910769799,33.4234034739444,2895.0,GILBERT RD & UNIVERSITY DR,Mesa,Standard,-111.787910769799,33.4234034739444,AZ, , , 
75,-111.68431882742901,33.447784775292895,4722.0,POWER RD & INGLEWOOD ST,Mesa,Standard,-111.68431882742901,33.447784775292895,AZ, , , 
76,-111.68424138801399,33.4235421539109,3032.0,POWER RD & UNIVERSITY DR,Mesa,Standard,-111.68424138801399,33.4235421539109,AZ, , , 
77,-111.684944639899,33.3935519559004,5220.0,POWER RD & SOUTHERN AVE,Mesa,Standard,-111.684944639899,33.3935519559004,AZ, , , 
78,-111.80514718847701,33.4299813204818,3100.0,STAPLEY DR & 8TH ST,Mesa,Standard,-111.80514718847701,33.4299813204818,AZ, , , 
79,-111.78741560450199,33.456250818489195,9145.0,N GILBERT RD & E LOCKWOOD ST,Mesa,Standard,-111.78741560450199,33.456250818489195,AZ, , , 
80,-111.78788263767099,33.4304123897902,2885.0,GILBERT RD & ADOBE ST,Mesa,Standard,-111.78788263767099,33.4304123897902,AZ, , , 
81,-111.788533789377,33.3928630228436,5097.0,GILBERT RD & SOUTHERN AVE,Mesa,Standard,-111.788533789377,33.3928630228436,AZ, , , 
82,-111.683338966532,33.4709359974428,9090.0,POWER RD PARK AND RIDE,Mesa,Standard,-111.683338966532,33.4709359974428,AZ, , , 
83,-111.788090741445,33.3942479785644,3368.0,GILBERT RD & SOUTHERN AVE,Mesa,Standard,-111.788090741445,33.3942479785644,AZ, , , 
84,-111.685008457925,33.390853600366604,5222.0,POWER RD & HAMPTON AVE,Mesa,Standard,-111.685008457925,33.390853600366604,AZ, , , 
85,-111.788252797148,33.4264384387506,4600.0,GILBERT RD & DECATUR ST,Mesa,Standard,-111.788252797148,33.4264384387506,AZ, , , 
86,-111.68466540919901,33.4185909706987,4719.0,POWER RD & ALBANY ST,Mesa,Standard,-111.68466540919901,33.4185909706987,AZ, , , 
87,-111.827461970062,33.4295319021242,9587.0,8TH ST- FITCH PARK,Mesa,Standard,-111.827461970062,33.4295319021242,AZ, , , 
88,-111.798532895951,33.4513500164297,9588.0,BARKLEY & MCKELLIPS,Mesa,Standard,-111.798532895951,33.4513500164297,AZ, , , 
89,-111.684356990038,33.4443673290144,9590.0,POWER RD & MCLELLAN RD,Mesa,Standard,-111.684356990038,33.4443673290144,AZ, , , 
90,-111.68400917717501,33.4441396253463,9591.0,POWER RD & MCLELLAN RD,Mesa,Standard,-111.68400917717501,33.4441396253463,AZ, , , 
91,-111.805142951473,33.4372927954465,3101.0,STAPLEY DR & BROWN RD,Mesa,Standard,-111.805142951473,33.4372927954465,AZ, , , 
92,-111.78792912618799,33.439892054782,4603.0,GILBERT RD & GRANDVIEW ST,Mesa,Standard,-111.78792912618799,33.439892054782,AZ, , , 
93,-111.684489115066,33.43674964071,4721.0,POWER RD & BROWN RD,Mesa,Standard,-111.684489115066,33.43674964071,AZ, , , 
94,-111.78788559937401,33.4440932291909,4609.0,GILBERT RD & MCLELLAN RD,Mesa,Standard,-111.78788559937401,33.4440932291909,AZ, , , 
95,-111.684834616751,33.3986279493442,5218.0,POWER RD & VIA ROSSMOOR BLVD,Mesa,Standard,-111.684834616751,33.3986279493442,AZ, , , 
96,-111.787644479999,33.4442843016488,9143.0,N GILBERT RD & E HALE ST,Mesa,Standard,-111.787644479999,33.4442843016488,AZ, , , 
97,-111.788463396407,33.4114489009891,5088.0,GILBERT RD & 2ND AVE,Mesa,Standard,-111.788463396407,33.4114489009891,AZ, , , 
98,-111.80516694489201,33.4262055331939,3108.0,STAPLEY DR & DOVER ST,Mesa,Standard,-111.80516694489201,33.4262055331939,AZ, , , 
99,-111.683924255272,33.451995083914596,9504.0,MCKELLIPS & POWER RD,Mesa,Standard,-111.683924255272,33.451995083914596,AZ, , , 
100,-111.789420045879,33.4589647190624,4605.0,GILBERT RD & HERMOSA VISTA DR ,Mesa,Standard,-111.789420045879,33.4589647190624,AZ, , , 
101,-111.80518552938,33.419069013287604,3099.0,STAPLEY DR & 2ND ST,Mesa,Standard,-111.80518552938,33.419069013287604,AZ, , , 
102,-111.78817286986201,33.3840596010143,3371.0,GILBERT RD & INVERNESS AVE,Mesa,Standard,-111.78817286986201,33.3840596010143,AZ, , , 
103,-111.684155245942,33.4659058316972,8634.0,POWER RD & MCDOWELL RD,Mesa,Standard,-111.684155245942,33.4659058316972,AZ, , , 
104,-111.788502452358,33.4148395808063,5095.0,GILBERT RD & MAIN ST,Mesa,Standard,-111.788502452358,33.4148395808063,AZ, , , 
105,-111.68437173958901,33.4510881180378,4723.0,POWER RD & MCKELLIPS RD,Mesa,Standard,-111.68437173958901,33.4510881180378,AZ, , , 
106,-111.684229865352,33.458698424116804,9140.0,N POWER RD & E HERMOSA VISTA DR,Mesa,Standard,-111.684229865352,33.458698424116804,AZ, , , 
107,-111.80482014338101,33.4484544331615,3104.0,STAPLEY DR & JENSEN ST,Mesa,Standard,-111.80482014338101,33.4484544331615,AZ, , , 
108,-111.80384632071501,33.451337951518695,533.0,MCKELLIPS RD & STAPLEY DR,Mesa,Standard,-111.80384632071501,33.451337951518695,AZ, , , 
109,-111.80529969577299,33.3964931890655,3557.0,STAPLEY DR & EMERALD AVE,Mesa,Standard,-111.80529969577299,33.3964931890655,AZ, , , 
110,-111.78744201516399,33.4522291714083,9144.0,N GILBERT RD & E MCKELLIPS RD,Mesa,Standard,-111.78744201516399,33.4522291714083,AZ, , , 
111,-111.78632747286801,33.46750544193,9089.0,GILBERT MCDOWELL PARK AND RIDE,Mesa,Park and Ride,-111.78632747286801,33.46750544193,AZ, , , 
112,-111.805260547403,33.4008439216858,3555.0,STAPLEY DR & 8TH AVE,Mesa,Standard,-111.805260547403,33.4008439216858,AZ, , , 
113,-111.67733115575399,33.3096721718088,9433.0,INNOVATION WAY N & S TWINING,Mesa,Standard,-111.67733115575399,33.3096721718088,AZ, , , 
114,-111.66933406328,33.3080758056252,9503.0,PHX-MESA GATEWAY AIRPORT,Mesa,Standard,-111.66933406328,33.3080758056252,AZ, , , 
115,-111.78807415788602,33.4368168157559,4599.0,GILBERT RD & BROWN RD,Mesa,Standard,-111.78807415788602,33.4368168157559,AZ, , , 
116,-111.684707850241,33.415196496991804,5217.0,POWER RD & MAIN ST,Mesa,Standard,-111.684707850241,33.415196496991804,AZ, , , 
117,-111.684176849295,33.462161482093805,9139.0,N POWER RD & E MELROSE ST,Mesa,Standard,-111.684176849295,33.462161482093805,AZ, , , 
118,-111.670917720655,33.3104076542497,8981.0,SOSSAMAN & TAHOE AV,Mesa,Standard,-111.670917720655,33.3104076542497,AZ, , , 
119,-111.68424368983,33.4271740536566,3028.0,POWER RD & DECATUR ST,Mesa,Standard,-111.68424368983,33.4271740536566,AZ, , , 
120,-111.80506673412201,33.4400425445464,3102.0,STAPLEY DR & GRANDVIEW ST,Mesa,Standard,-111.80506673412201,33.4400425445464,AZ, , , 
121,-111.78849875130301,33.400484417368105,5090.0,GILBERT RD & 8TH AVE,Mesa,Standard,-111.78849875130301,33.400484417368105,AZ, , , 
122,-111.788509906086,33.3895954003221,5094.0,GILBERT RD & HAMPTON AVE,Mesa,Standard,-111.788509906086,33.3895954003221,AZ, , , 
123,-111.80505746253,33.4228180017271,3107.0,STAPLEY DR & UNIVERSITY DR,Mesa,Standard,-111.80505746253,33.4228180017271,AZ, , , 
124,-111.788139418459,33.379593773756,3359.0,GILBERT RD & BASELINE RD,Mesa,Standard,-111.788139418459,33.379593773756,AZ, , , 
125,-111.788146391051,33.401188231066996,3365.0,GILBERT RD & PUEBLO AVE,Mesa,Standard,-111.788146391051,33.401188231066996,AZ, , , 
126,-111.683907120938,33.4494119127513,3030.0,POWER RD & JENSEN ST,Mesa,Standard,-111.683907120938,33.4494119127513,AZ, , , 
127,-111.675131282981,33.312651082430804,8894.0,Sossaman & Avery,Mesa,Standard,-111.675131282981,33.312651082430804,AZ, , , 
128,-111.787783507393,33.4557129469234,4607.0,GILBERT RD & E LOCKWOOD ST ,Mesa,Standard,-111.787783507393,33.4557129469234,AZ, , , 
129,-111.684500350427,33.3911238448355,3479.0,POWER RD & HAMPTON AVE,Mesa,Standard,-111.684500350427,33.3911238448355,AZ, , , 
130,-111.78849895471501,33.404204657933505,5089.0,GILBERT RD & 6TH AVE,Mesa,Standard,-111.78849895471501,33.404204657933505,AZ, , , 
131,-111.788380139735,33.4190244828542,4614.0,UNIVERSITY DR & MAIN ST,Mesa,Standard,-111.788380139735,33.4190244828542,AZ, , , 
132,-111.80519683014299,33.4082482110976,3556.0,STAPLEY DR & BROADWAY RD,Mesa,Standard,-111.80519683014299,33.4082482110976,AZ, , , 
133,-111.80519238571699,33.4105274079722,3559.0,STAPLEY DR & JARVIS AVE,Mesa,Standard,-111.80519238571699,33.4105274079722,AZ, , , 
134,-111.78776142791,33.4376931274931,9141.0,N GILBERT RD & E BROWN RD,Mesa,Standard,-111.78776142791,33.4376931274931,AZ, , , 
135,-111.78805428835399,33.4158815333508,2893.0,GILBERT RD & MAIN ST,Mesa,Standard,-111.78805428835399,33.4158815333508,AZ, , , 
136,-111.78773613372101,33.4395456266966,9142.0,N GILBERT RD & E GARY ST,Mesa,Standard,-111.78773613372101,33.4395456266966,AZ, , , 
137,-111.78851568957,33.3836161650427,5106.0,GILBERT RD & INTREPID AVE,Mesa,Standard,-111.78851568957,33.3836161650427,AZ, , , 
138,-111.788107700875,33.4113479782192,3360.0,GILBERT RD & BAYBERRY AVE,Mesa,Standard,-111.788107700875,33.4113479782192,AZ, , , 
139,-111.68428721812599,33.4185462975917,3026.0,POWER RD & ALBANY ST,Mesa,Standard,-111.68428721812599,33.4185462975917,AZ, , , 
140,-111.80524399512,33.404452790558096,3554.0,STAPLEY DR & 6TH AVE,Mesa,Standard,-111.80524399512,33.404452790558096,AZ, , , 
141,-111.683825295805,33.4626209809148,9138.0,N POWER RD & E MELROSE ST,Mesa,Standard,-111.683825295805,33.4626209809148,AZ, , , 
142,-111.683847948151,33.4592052550813,9595.0,POWER RD & HERMOSA VISTA,Mesa,Standard,-111.683847948151,33.4592052550813,AZ, , , 
143,-111.92653806941,33.4579725466934,4752.0,SCOTTSDALE RD & CONTINENTAL DR,Tempe,Standard,-111.92653806941,33.4579725466934,AZ, , , 
144,-111.92558988346501,33.451063032795,532.0,MCKELLIPS RD & SCOTTSDALE RD,Tempe,Standard,-111.92558988346501,33.451063032795,AZ, , , 
145,-111.870345341715,33.415729580607,8758.0,SYCAMORE/MAIN ST TRANSIT CENTER,Mesa,Transit Center,-111.870345341715,33.415729580607,AZ, , , 
146,-111.840107736531,33.4145175009168,5067.0,COUNTRY CLUB DR & MAIN ST,Mesa,Standard,-111.840107736531,33.4145175009168,AZ, , , 
147,-111.840226320798,33.406028786662304,5064.0,COUNTRY CLUB DR & BROADWAY FRONTAGE RD,Mesa,LINK,-111.840226320798,33.406028786662304,AZ, , , 
148,-111.840237218211,33.4001398648762,5063.0,COUNTRY CLUB DR & 8TH AVE,Mesa,Standard,-111.840237218211,33.4001398648762,AZ, , , 
149,-111.84024107340299,33.396601652841895,5065.0,COUNTRY CLUB DR & EMERALD AVE,Mesa,Standard,-111.84024107340299,33.396601652841895,AZ, , , 
150,-111.84029144908101,33.3926316133196,5068.0,COUNTRY CLUB DR & SOUTHERN AVE,Mesa,LINK,-111.84029144908101,33.3926316133196,AZ, , , 
151,-111.840265214563,33.3886657972989,5061.0,COUNTRY CLUB DR & HAMPTON AVE,Mesa,Standard,-111.840265214563,33.3886657972989,AZ, , , 
152,-111.84032195961399,33.3818254842947,9505.0,S COUNTRY CLUB & W JUANITA,Mesa,LINK,-111.84032195961399,33.3818254842947,AZ, , , 
153,-111.84238242119801,33.3817335083704,9088.0,WEST MESA PARK AND RIDE,Mesa,Park and Ride,-111.84238242119801,33.3817335083704,AZ, , , 
154,-111.841742558438,33.37818375005,9375.0,COUNTRY CLUB DR & BASELINE RD,Mesa,Standard,-111.841742558438,33.37818375005,AZ, , , 
155,-111.842193611567,33.3680451478942,8066.0,COUNTRY CLUB DR & MESETO AVE,Mesa,LINK,-111.842193611567,33.3680451478942,AZ, , , 
156,-111.842037024275,33.3637425219217,8067.0,COUNTRY CLUB DR & GUADALUPE RD,Mesa,Standard,-111.842037024275,33.3637425219217,AZ, , , 
157,-111.839924658295,33.3826679066393,7821.0,COUNTRY CLUB DR & JUANITA AVE,Mesa,LINK,-111.839924658295,33.3826679066393,AZ, , , 
158,-111.839917280702,33.390950701406496,3334.0,COUNTRY CLUB DR & HAMPTON AVE,Mesa,Standard,-111.839917280702,33.390950701406496,AZ, , , 
159,-111.839830630028,33.394041373056396,3335.0,COUNTRY CLUB DR & SOUTHERN AVE,Mesa,LINK,-111.839830630028,33.394041373056396,AZ, , , 
160,-111.839908152148,33.3972843749159,3331.0,COUNTRY CLUB DR & 10TH AVE,Mesa,Standard,-111.839908152148,33.3972843749159,AZ, , , 
161,-111.839919407842,33.401323168634704,3333.0,COUNTRY CLUB DR & 8TH AVE,Mesa,Standard,-111.839919407842,33.401323168634704,AZ, , , 
162,-111.839870363088,33.40529919329001,3336.0,COUNTRY CLUB DR & 6TH DR,Mesa,LINK,-111.839870363088,33.40529919329001,AZ, , , 
163,-111.839744384965,33.413406801701996,3332.0,COUNTRY CLUB DR & 1ST AVE,Mesa,Standard,-111.839744384965,33.413406801701996,AZ, , , 
164,-111.839757561951,33.415628918188,2863.0,COUNTRY CLUB DR & MAIN ST,Mesa,LINK,-111.839757561951,33.415628918188,AZ, , , 
165,-111.83981191905701,33.417942104671695,2857.0,COUNTRY CLUB DR & 1ST ST,Mesa,Standard,-111.83981191905701,33.417942104671695,AZ, , , 
166,-111.83976933840599,33.4228938446818,2865.0,COUNTRY CLUB DR & UNIVERSITY DR,Mesa,Standard,-111.83976933840599,33.4228938446818,AZ, , , 
167,-111.839798035485,33.4263602698986,2858.0,COUNTRY CLUB DR & 6TH ST,Mesa,Standard,-111.839798035485,33.4263602698986,AZ, , , 
168,-111.83976154218901,33.430003758347,2859.0,COUNTRY CLUB DR & 8TH ST,Mesa,Standard,-111.83976154218901,33.430003758347,AZ, , , 
169,-111.839754582057,33.43269107169,2860.0,COUNTRY CLUB DR & 9TH PL,Mesa,Standard,-111.839754582057,33.43269107169,AZ, , , 
170,-111.839728226398,33.4354500978543,2861.0,COUNTRY CLUB DR & BROWN RD,Mesa,Standard,-111.839728226398,33.4354500978543,AZ, , , 
171,-111.83970182824899,33.439671877341496,2856.0,COUNTRY CLUB DR & 13TH PL,Mesa,Standard,-111.83970182824899,33.439671877341496,AZ, , , 
172,-111.83964840916201,33.444399330805396,2864.0,COUNTRY CLUB DR & MCLELLAN RD,Mesa,Standard,-111.83964840916201,33.444399330805396,AZ, , , 
173,-111.83962422787,33.448542139917,2862.0,COUNTRY CLUB DR & JUNIPER ST,Mesa,Standard,-111.83962422787,33.448542139917,AZ, , , 
174,-111.839269329284,33.4512982564548,1517.0,MCKELLIPS RD & COUNTRY CLUB DR,Mesa,Standard,-111.839269329284,33.4512982564548,AZ, , , 
175,-111.831283748105,33.450919857406895,4501.0,CENTER ST & MCKELLIPS RD,Mesa,Standard,-111.831283748105,33.450919857406895,AZ, , , 
176,-111.83127949450301,33.4469619379775,4500.0,CENTER ST & INGLEWOOD ST,Mesa,Standard,-111.83127949450301,33.4469619379775,AZ, , , 
177,-111.835156175436,33.444253761438496,6835.0,MCLELLAN RD & GRAND,Mesa,Standard,-111.835156175436,33.444253761438496,AZ, , , 
178,-111.839986092819,33.4438621452756,4568.0,COUNTRY CLUB DR & MCLELLAN RD,Mesa,Standard,-111.839986092819,33.4438621452756,AZ, , , 
179,-111.84002992895901,33.4397214965583,4567.0,COUNTRY CLUB DR & FAIRWAY DR,Mesa,Standard,-111.84002992895901,33.4397214965583,AZ, , , 
180,-111.84009978909,33.434739679763396,4566.0,COUNTRY CLUB DR & BROWN RD,Mesa,Standard,-111.84009978909,33.434739679763396,AZ, , , 
181,-111.84009661120001,33.4322254115756,4570.0,COUNTRY CLUB DR & 9TH ST,Mesa,Standard,-111.84009661120001,33.4322254115756,AZ, , , 
182,-111.840132190749,33.4294564582042,4565.0,COUNTRY CLUB DR & 8TH ST,Mesa,Standard,-111.840132190749,33.4294564582042,AZ, , , 
183,-111.84015626281901,33.426633218355896,4564.0,COUNTRY CLUB DR & 6TH PL,Mesa,Standard,-111.84015626281901,33.426633218355896,AZ, , , 
184,-111.84017793454201,33.4218253507632,4569.0,COUNTRY CLUB DR & UNIVERSITY DR,Mesa,Standard,-111.84017793454201,33.4218253507632,AZ, , , 
185,-111.840158156155,33.4170268532643,4563.0,COUNTRY CLUB DR & 1ST ST,Mesa,Standard,-111.840158156155,33.4170268532643,AZ, , , 
186,-111.82291368918,33.4289474298428,4684.0,MESA DR & 8TH ST,Mesa,Standard,-111.82291368918,33.4289474298428,AZ, , , 
