X,Y,OBJECTID,StopID,NextRide,Location,Juris,Shelter,Bench,TrashCan,BusBay,BikeRack,WaterFountain,PublicArt,ADA,Bathroom,Lighting,Em_Call,Info_Display,Type_,DateUpdated,Sidewalk,Photo,ATIS_ID,Direction,Long,Lat,Routes
-112.8721859,32.38270689,3116,9730,17112,SR 85 & W 5th St,Ajo,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,No,,,Other,-112.8721859,32.38270689,685
-112.2745569,33.46488252,2845,8639,16726,MCDOWELL RD & 99TH AVE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8583/15877522403_989d39b890_o.jpg,10931,Westbound,-112.2745569,33.46488252,ZOOM  | 17 | ZOOM North
-112.2819505,33.46476077,2846,8641,16727,MCDOWELL RD & 103RD AVE,Avondale,1,1,1,Yes,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7296/16495914241_26b12866ed_o.jpg,10933,Westbound,-112.2819505,33.46476077,17
-112.2912438,33.46457322,2847,8643,16728,MCDOWELL RD & 107TH AVE,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7416/15875092594_7b6a0f7738_o.jpg,10935,Westbound,-112.2912438,33.46457322,17
-112.3005012,33.46436386,2848,8645,16729,MCDOWELL RD & 112TH AVE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8569/16309938888_a29aba15d4_o.jpg,10937,Westbound,-112.3005012,33.46436386,17
-112.30734,33.4642285,2849,8647,16730,MCDOWELL RD & AVONDALE RD,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,No,https://farm9.staticflickr.com/8647/16311393239_017f36f710_o.jpg,10939,Westbound,-112.30734,33.4642285,17
-112.315912,33.46411131,2850,8649,16731,MCDOWELL RD & 119TH AVE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8608/16310215260_40956569ed_o.jpg,10941,Westbound,-112.315912,33.46411131,17
-112.3358291,33.46436104,2851,8651,10961,MCDOWELL RD & RANCHO SANTA FE,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8657/16471654556_108e542137_o.jpg,10943,Westbound,-112.3358291,33.46436104, ZOOM  | 17
-112.3389891,33.46414724,2856,8653,16707,MCDOWELL RD & DYSART RD,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8637/16497667445_116a3d0138_o.jpg,10945,Eastbound,-112.3389891,33.46414724, ZOOM  | 17
-112.3150048,33.46385577,2857,8650,16709,MCDOWELL RD & 119TH AVE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7394/15875107234_20493f8e1a_o.jpg,10942,Eastbound,-112.3150048,33.46385577,17
-112.3054312,33.46394273,2858,8648,16710,MCDOWELL RD & AVONDALE RD,Avondale,1,1,1,Yes,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8749/16659855730_0fc748e327_o.jpg,10940,Eastbound,-112.3054312,33.46394273,17
-112.2996466,33.4640711,2859,8646,16711,MCDOWELL RD & 111TH AVE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7375/16471669246_7b0259c3a3_o.jpg,10938,Eastbound,-112.2996466,33.4640711,17
-112.2884087,33.464296,2860,8644,16712,MCDOWELL RD & 107TH AVE,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7373/15877522213_8e32450914_o.jpg,10936,Eastbound,-112.2884087,33.464296,17
-112.2827494,33.46439682,2861,8642,16713,MCDOWELL RD & 103RD AVE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7449/16310229930_dbd1cdc425_o.jpg,10934,Eastbound,-112.2827494,33.46439682,17
-112.2751965,33.4644957,2862,8640,16714,MCDOWELL RD & 101ST  AVE,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7301/16496660872_7b4e8a32dc_o.jpg,10932,Eastbound,-112.2751965,33.4644957,17
-112.273672,33.45036219,2872,9287,10554,WB W VAN BUREN FS N 99TH AV,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7412/16309935348_1d512fe383_o.jpg,11809,Westbound,-112.273672,33.45036219, ZOOM  | 3
-112.2845304,33.4502038,2873,9258,18327,WB E VAN BUREN ST FS S 105TH AV,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7344/16495913131_18a7023273_o.jpg,11752,Westbound,-112.2845304,33.4502038, ZOOM  | 3
-112.2988628,33.44996351,2874,8692,10445,VAN BUREN & 111TH AVE,Avondale,0,0,0,Yes,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7388/16311723887_ffdbd91136_o.jpg,10981,Westbound,-112.2988628,33.44996351, ZOOM  | 3
-112.3039473,33.4451232,2875,7974,10296,CIVIC CENTER DR & 114TH AVE,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8630/15875109084_18c634dd45_o.jpg,9738,Westbound,-112.3039473,33.4451232, ZOOM  | 3
-112.3158643,33.44975728,2876,8355,10447,VAN BUREN ST & LINKS DR,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7419/16471670716_64fdd0ecf2_o.jpg,10281,Westbound,-112.3158643,33.44975728,3
-112.3244553,33.44965807,2877,8694,10448,VAN BUREN & EL MIRAGE,Avondale,0,0,0,Yes,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7296/16310229190_9077cdc20b_o.jpg,10983,Westbound,-112.3244553,33.44965807,3
-112.3373888,33.44993498,2878,7144,10449,VAN BUREN ST & ELISEO C  FELIX JR  WAY,Avondale,1,1,1,Yes,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8580/16310216710_701b516f00_o.jpg,7158,Westbound,-112.3373888,33.44993498,3
-112.3497843,33.44950357,2881,4543,16133,CENTRAL AVE & VAN BUREN ST,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7342/16496673222_dee13d08bc_o.jpg,4557,Southbound,-112.3497843,33.44950357, ZOOM 
-112.3457946,33.44629331,2882,8099,10287,LA CANADA BLVD & 4TH ST,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7420/15875093134_aa00d31f3d_o.jpg,9894,Westbound,-112.3457946,33.44629331,3
-112.3495387,33.44903859,2883,2834,10288,CENTRAL AVE -- LA CANADA BLVD & VAN BUREN ST,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8594/16497685515_ab8e7ba950_o.jpg,2848,Northbound,-112.3495387,33.44903859, ZOOM  | 3
-112.3487871,33.44973496,2884,899,10289,VAN BUREN ST & CENTRAL AVE,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7361/16311762067_b69d06c67c_o.jpg,915,Eastbound,-112.3487871,33.44973496, ZOOM  | 3
-112.3448039,33.44974985,2885,9266,17482,E VAN BUREN ST & N 4TH ST,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7412/15875103654_ba6cd0a11f_o.jpg,11561,Eastbound,-112.3448039,33.44974985, ZOOM  | 3
-112.3419963,33.4497582,2886,907,10290,VAN BUREN ST & DYSART RD,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7334/16309963708_d4d205b87f_o.jpg,923,Eastbound,-112.3419963,33.4497582, ZOOM  | 3
-112.3371607,33.44968385,2887,906,10292,VAN BUREN ST & ELISEO C FELIX JR WY,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8632/16496684602_a554d2981e_o.jpg,922,Eastbound,-112.3371607,33.44968385,3
-112.3233511,33.44936774,2888,8695,10293,VAN BUREN & EL MIRAGE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7379/15877508143_9071fa2ca0_o.jpg,10984,Eastbound,-112.3233511,33.44936774,3
-112.3142315,33.44945189,2889,8354,10294,VAN BUREN ST & LINKS DR,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8573/16310231350_3991f0c176_o.jpg,10280,Eastbound,-112.3142315,33.44945189,3
-112.2975715,33.44966197,2890,8693,10297,VAN BUREN & 111TH AVE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7424/16496645972_91b8577cd6_o.jpg,10982,Eastbound,-112.2975715,33.44966197, ZOOM  | 3
-112.278927,33.45003383,2892,9254,17484,EB E VAN BUREN ST FS S 103RD AV,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7313/16311734997_6ea9774c12_o.jpg,11749,Eastbound,-112.278927,33.45003383, ZOOM  | 3
-112.3415846,33.47890358,2903,9268,18027,WB W THOMAS RD FS N DYSART RD,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7342/15877518823_764bb2852e_o.jpg,11754,Westbound,-112.3415846,33.47890358, ZOOM 
-112.3459163,33.47942071,2904,7737,16124,THOMAS RD & ESTRELLA MOUNTAIN CC,Avondale,3,5,2,Yes,2,No,No,No,No,Yes,No,No,Standard,1.54115E+12,Yes,https://farm8.staticflickr.com/7282/16761417959_f9b5176f05_o.jpg,7751,Northbound,-112.3459163,33.47942071, ZOOM  | 685
-112.3497919,33.44371154,2910,4524,16134,CENTRAL AVE & LA PASADA BLVD,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,4538,Southbound,-112.3497919,33.44371154, ZOOM 
-112.3495585,33.44396668,2911,2799,10298,CENTRAL AVE & CAMINO ESTRELLA,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,2813,Northbound,-112.3495585,33.44396668, ZOOM 
-112.3497983,33.44046248,2912,4525,16135,CENTRAL AVE & LAWRENCE BLVD,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,4539,Southbound,-112.3497983,33.44046248, ZOOM 
-112.349548,33.44150722,2913,2796,10191,CENTRAL AVE & BRINKER DR,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,2810,Northbound,-112.349548,33.44150722, ZOOM 
-112.3498135,33.43755901,2914,4528,16136,CENTRAL AVE & MADDEN DR,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,4542,Southbound,-112.3498135,33.43755901, ZOOM 
-112.3495614,33.43831554,2915,2811,16162,CENTRAL AVE & MADDEN DR,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,2825,Northbound,-112.3495614,33.43831554, ZOOM 
-112.3479842,33.43539905,2916,6212,16160,WESTERN AVE & 2ND ST,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,6226,Westbound,-112.3479842,33.43539905, ZOOM 
-112.3456801,33.43524849,2917,967,16137,WESTERN AVE & 3RD ST,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,983,Eastbound,-112.3456801,33.43524849, ZOOM 
-112.3414127,33.43388086,2918,5717,16138,MAIN ST & 8TH ST,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,https://farm9.staticflickr.com/8754/16946325302_f0dc04092e_o.jpg,5731,Westbound,-112.3414127,33.43388086, ZOOM 
-112.3450746,33.42924154,2919,3243,16159,4TH ST & RANDY ST,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,3257,Northbound,-112.3450746,33.42924154, ZOOM 
-112.3452382,33.42881399,2920,4937,16140,4TH ST & RANDY,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,4951,Southbound,-112.3452382,33.42881399, ZOOM 
-112.3449029,33.42444434,2921,3239,16158,4TH ST & MOUNTAIN VIEW DR,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,3253,Northbound,-112.3449029,33.42444434, ZOOM 
-112.3451014,33.42419362,2922,4941,16141,4TH ST & MOUNTAIN VIEW DR,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,4955,Southbound,-112.3451014,33.42419362, ZOOM 
-112.3448173,33.42194627,2923,3242,16156,4TH ST & LOWER BUCKEYE RD,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,3256,Northbound,-112.3448173,33.42194627, ZOOM 
-112.3449621,33.42110676,2924,4942,16142,4TH ST & LOWER BUCKEYE RD,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,4956,Southbound,-112.3449621,33.42110676, ZOOM 
-112.3070533,33.42081125,2928,9262,18045,W LOWER BUCKEYE RD & S AVONDALE BLVD,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11701,Westbound,-112.3070533,33.42081125, ZOOM 
-112.3061842,33.42134854,2929,9249,18046,S AVONDALE BLVD & W LOWER BUCKEYE RD,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11694,Northbound,-112.3061842,33.42134854, ZOOM 
-112.3064712,33.42415133,2930,9261,18048,S AVONDALE BLVD & W WHYMAN AVE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11700,Southbound,-112.3064712,33.42415133, ZOOM 
-112.3062111,33.42484306,2931,9250,18049,S AVONDALE BLVD & W WHYMAN AVE,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11695,Northbound,-112.3062111,33.42484306, ZOOM 
-112.3064873,33.426813,2932,9260,18047,S AVONDALE BLVD & W DURANGO ST,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11699,Southbound,-112.3064873,33.426813, ZOOM 
-112.3062325,33.42846503,2933,9251,18170,S AVONDALE BLVD & W DURANGO ST,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11696,Northbound,-112.3062325,33.42846503, ZOOM 
-112.2999757,33.42807777,2934,1256,,DURANGO ST & 112TH DR,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,1272,Eastbound,-112.2999757,33.42807777,ZOOM
-112.2978213,33.42985737,2935,3151,,111TH AVE & APACHE ST,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,3165,Northbound,-112.2978213,33.42985737,ZOOM
-112.2976441,33.43175532,2936,994,10142,4TH ST & 111TH AVE,Avondale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,1010,Eastbound,-112.2976441,33.43175532,ZOOM
-112.3065546,33.43468784,2937,9135,18172,SB S AVONDALE BLVD FS W BUCKEYE RD,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11670,Southbound,-112.3065546,33.43468784, ZOOM 
-112.3062408,33.43379474,2938,9136,18171,NB S AVONDALE BLVD NS W BUCKEYE RD,Avondale,0,0,0,Yes,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11667,Northbound,-112.3062408,33.43379474, ZOOM 
-112.3066194,33.43865212,2939,9259,18174,AVONDALE BLVD & MARICOPA ST,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11698,Southbound,-112.3066194,33.43865212, ZOOM 
-112.3062814,33.43936164,2940,9252,18173,AVONDALE BLVD & MARICOPA ST,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,11697,Northbound,-112.3062814,33.43936164, ZOOM 
-112.3407159,33.46501825,2945,8024,16173,DYSART RD & MCDOWELL RD,Avondale,1,1,1,Yes,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,9799,Northbound,-112.3407159,33.46501825, ZOOM 
-112.3051439,33.45629983,2987,9550,17455,AVONDALE PARK AND RIDE,Avondale,5,5,1,No,0,No,No,No,No,Yes,No,No,Park and Ride,1.54115E+12,Yes,,,Other,-112.3051439,33.45629983,563
-112.3393562,33.4595952,3169,9245,18041,Dysart Rd & Rancho Santa Fe,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,,Eastbound,-112.3393562,33.4595952,ZOOM
-112.3408797,33.45046915,3171,9267,18025,Dysart Rd & Van Buren St,Avondale,1,1,1,Yes,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,,Northbound,-112.3408797,33.45046915,ZOOM
-112.2978154,33.42850136,3229,30067,15893,111th Ave & Durango St,Avondale,0,,0,No,0,No,No,No,No,No,Yes,No,Standard,1.54115E+12,Yes,,,Northbound,-112.2978154,33.42850136,ZOOM
-112.302944,33.4282617,3230,30068,15936,Durango St & 113th Ave,Avondale,1,1,,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,,Westbound,-112.302944,33.4282617,ZOOM
-112.3020632,33.43189935,3231,30070,15941,Pima St & 113th Ave,Avondale,1,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,,Westbound,-112.3020632,33.43189935,ZOOM
-112.2889394,33.46461695,3324,30163,15997,McDowell Rd & 107th Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,No,,,Westbound,-112.2889394,33.46461695,17 | ZOOM
-112.2914665,33.46855678,3325,30165,16085,Crystal Gardens Pkwy & 107th Dr,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.2914665,33.46855678,ZOOM
-112.2939701,33.47015293,3326,30167,16145,Crystal Gardens Pkwy & 108th Dr,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.2939701,33.47015293,ZOOM
-112.2968149,33.47142749,3327,30169,16178,Crystal Gardens Pkwy & 110th Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.2968149,33.47142749,ZOOM
-112.2984803,33.47493112,3328,30171,16267,Crystal Gardens Pkwy & Wilshire Dr,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.2984803,33.47493112,ZOOM
-112.2977078,33.47827479,3329,30173,16466,Crystal Gardens Ave & Thomas Rd,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.2977078,33.47827479,ZOOM
-112.2975436,33.48106379,3330,30175,16530,Lake Shore Dr & 111th Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Eastbound,-112.2975436,33.48106379,ZOOM
-112.2942198,33.48208418,3331,30177,16533,Lake Shore Dr & 109th Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Eastbound,-112.2942198,33.48208418,ZOOM
-112.2911595,33.48252226,3332,30178,16542,Lake Shore Dr & 107th Ln,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Eastbound,-112.2911595,33.48252226,ZOOM
-112.2898391,33.48346274,3333,30180,16991,107th Ave & Earll Dr,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.2898391,33.48346274,ZOOM
-112.289993,33.48864291,3334,30182,17059,107th Ave & Westwind Pkwy,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.289993,33.48864291,ZOOM
-112.292522,33.49367186,3335,30184,17072,Indian School Rd & 108th Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Westbound,-112.292522,33.49367186,ZOOM
-112.298999,33.49343998,3336,30186,17075,Indian School Rd & 111th Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Westbound,-112.298999,33.49343998,ZOOM
-112.32239,33.49333201,3337,30187,17078,Indian School Rd & El Mirage Rd,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,Yes,,,Westbound,-112.32239,33.49333201,ZOOM
-112.3322808,33.49221417,3338,30191,17124,Santa Fe Trl & Ameila Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.3322808,33.49221417,ZOOM
-112.3324795,33.48751366,3339,30192,17196,Santa Fe Trl & Mulberry Dr,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.3324795,33.48751366,ZOOM
-112.3350671,33.48544109,3340,30195,17264,Santa Fe Trl & Ashland Way,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.3350671,33.48544109,ZOOM
-112.3351052,33.48289965,3341,30197,18030,Santa Fe Trl & Monterey Way,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.3351052,33.48289965,ZOOM
-112.3364101,33.47924671,3353,30198,18042,Santa Fe Trl & Thomas Rd,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.3364101,33.47924671,ZOOM
-112.3349034,33.48346345,3354,30196,18029,Santa Fe Trl & Monterey Way,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.3349034,33.48346345,ZOOM North
-112.3341004,33.48604731,3355,30194,17248,Osborn Rd & Santa Fe Trl,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Eastbound,-112.3341004,33.48604731,ZOOM
-112.3320962,33.48831977,3356,30193,17209,Santa Fe Trl & Mulberry Dr,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.3320962,33.48831977,ZOOM
-112.3320862,33.49193601,3357,30190,17119,Santa Fe Trl & Ameila Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.3320862,33.49193601,ZOOM
-112.326685,33.49311364,3358,30189,17091,Indian School Rd east of Santa Fe Trl,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Eastbound,-112.326685,33.49311364,ZOOM
-112.2903094,33.49038253,3361,30183,17060,107th Ave & Westview High School,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.2903094,33.49038253,ZOOM
-112.2902591,33.4873143,3362,30181,17057,107th Ave & Westwind Pkwy,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.2902591,33.4873143,ZOOM
-112.2911755,33.48267574,3363,30179,16443,Lake Shore Dr & 107th Ln,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Westbound,-112.2911755,33.48267574,ZOOM
-112.2952677,33.48173279,3364,30176,16532,Lake Shore Dr & 109th Dr,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Westbound,-112.2952677,33.48173279,ZOOM
-112.2979562,33.48085738,3365,30174,16514,111th Ave & Lake Shore Dr,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.2979562,33.48085738,ZOOM
-112.2979494,33.47775093,3366,30172,16358,Crystal Gardens Pkwy & Edgemont Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.2979494,33.47775093,ZOOM
-112.2985633,33.47358503,3367,30170,16234,Crystal Gardens Pkwy & Sheridan St,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.2985633,33.47358503,ZOOM
-112.2963381,33.47090349,3368,30168,16170,Crystal Gardens Pkwy & 110th Ave,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Northbound,-112.2963381,33.47090349,ZOOM
-112.2923554,33.46903633,3369,30166,16115,Crystal Gardens Pkwy & 107th Dr,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.2923554,33.46903633,ZOOM
-112.2903897,33.46648147,3370,30164,16014,107th Ave & McDowell Rd,Avondale,,,,,,,,,,,,,Standard,1.54115E+12,,,,Southbound,-112.2903897,33.46648147,ZOOM
-112.3058398,33.42808333,3418,30254,,Durango St & ,Avondale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1.54115E+12,Yes,,,Eastbound,-112.3058398,33.42808333,ZOOM
-112.345253,33.431309,3419,9264,,Main St & 4th St,Avondale,1,1,1,No,0,No,No,No,No,Yes,No,No,Standard,1.54115E+12,Yes,,,Eastbound,-112.345253,33.431309,ZOOM
-112.345253,33.431309,7578,4939,16139,4th St & Main St,Avondale,,,,,,,,,,,,ZOOM,,1.54115E+12,,,,,-112.345253,33.431309,ZOOM
-112.29037,33.493328,7602,30276,0,107th Ave & Indian School Rd,Avondale,,,,,,,,,,,,,,1.54115E+12,,,,,-112.29037,33.493328,41
-112.336619,33.47805762,7757,30199,18210,Santa Fe Trl & La Reata Av,Avondale,,,,,,,,,,,,,Standard,1.57988E+12,Yes,,,SB,-112.336619,33.47805762,ZOOM
-112.3373937,33.4752137,7758,30200,18256,Santa Fe Trl & Cambridge Av,Avondale,,,,,,,,,,,,,Standard,1.57988E+12,Yes,,,NB,-112.3373937,33.4752137,ZOOM
-112.3379835,33.4746284,7759,30201,18275,Santa Fe Trl & Virginia Av,Avondale,,,,,,,,,,,,,Standard,1.57988E+12,Yes,,,SB,-112.3379835,33.4746284,ZOOM
-112.3407696,33.47284488,7760,2881,16174,Dysart Rd & Encanto Bl,Avondale,,,,,,,,,,,,,Strandard,1.57986E+12,Yes,,,NB,-112.3407696,33.47284488,ZOOM
-112.3411317,33.47114223,7761,4588,16126,Dysart Rd & Encanto Bl,Avondale,,,,,,,,,,,,,,1.57986E+12,Yes,,,SB,-112.3411317,33.47114223,ZOOM
-112.3378352,33.47219022,7762,30202,18276,Santa Fe Trl & Lewis Av,Avondale,,,,,,,,,,,,,Standard,1.57988E+12,Yes,,,NB,-112.3378352,33.47219022,ZOOM
-112.3340441,33.4713569,7763,30203,18312,Encanto Bl & 127th Av,Avondale,,,,,,,,,,,,,Standard,1.57988E+12,Yes,,,EB,-112.3340441,33.4713569,ZOOM
-112.3335812,33.47140036,7764,30204,18313,Encanto Bl & 127th Av,Avondale,,,,,,,,,,,,,Standard,1.57988E+12,Yes,,,WB,-112.3335812,33.47140036,ZOOM
-112.3343675,33.46835092,7766,30206,18315,Rancho Santa Fe Bl & Holly St,Avondale,,,,,,,,,,,,,Standard,1.57988E+12,Yes,,,NB,-112.3343675,33.46835092,ZOOM
-112.334606,33.46812347,7767,30207,18316,Rancho Santa Fe Bl & Holly St,Avondale,,,,,,,,,,,,,Standard,1.57988E+12,Yes,,,SB,-112.334606,33.46812347,ZOOM
